,Year,Month,district_c,Category,Arrivals,Present,Season
1468,2011,12.0,5,4-5 Star Hotel,30969,135384,Winter
1469,2011,12.0,5,Agricaltural Lodging,3878,15334,Winter
1470,2011,12.0,5,Campings,571,2430,Winter
1471,2011,12.0,5,Other,791,2149,Winter
1472,2011,12.0,5,Private Lodging,9169,40833,Winter
1473,2011,12.0,5,Residence,7426,34915,Winter
1474,2011,12.0,6,1-2 Star Hotel,2242,7867,Winter
1475,2011,12.0,6,3 Star Hotel,15280,34526,Winter
1476,2011,12.0,6,4-5 Star Hotel,2265,5192,Winter
1477,2011,12.0,6,Agricaltural Lodging,1340,5244,Winter
1478,2011,12.0,6,Other,126,412,Winter
1479,2011,12.0,6,Private Lodging,379,4043,Winter
1480,2011,12.0,6,Residence,347,5320,Winter
1481,2011,12.0,7,1-2 Star Hotel,2476,9906,Winter
1482,2011,12.0,7,3 Star Hotel,10268,39749,Winter
1483,2011,12.0,7,4-5 Star Hotel,5341,21707,Winter
1484,2011,12.0,7,Agricaltural Lodging,1367,5847,Winter
1485,2011,12.0,7,Campings,351,1122,Winter
1486,2011,12.0,7,Other,197,293,Winter
1487,2011,12.0,7,Private Lodging,1240,6073,Winter
1488,2011,12.0,7,Residence,3969,18671,Winter
1489,2011,12.0,8,1-2 Star Hotel,4145,12085,Winter
1490,2011,12.0,8,3 Star Hotel,12876,36674,Winter
1491,2011,12.0,8,4-5 Star Hotel,10570,37058,Winter
1492,2011,12.0,8,Agricaltural Lodging,1132,4958,Winter
1493,2011,12.0,8,Campings,776,1447,Winter
1494,2011,12.0,8,Other,1453,4224,Winter
1495,2011,12.0,8,Private Lodging,944,4215,Winter
1496,2011,12.0,8,Residence,1324,6590,Winter
1497,2012,1.0,1,1-2 Star Hotel,1266,5604,Winter
1498,2012,1.0,1,3 Star Hotel,5409,9833,Winter
1499,2012,1.0,1,4-5 Star Hotel,8337,16619,Winter
1500,2012,1.0,1,Agricaltural Lodging,94,905,Winter
1501,2012,1.0,1,Other,821,1756,Winter
1502,2012,1.0,1,Private Lodging,29,622,Winter
1503,2012,1.0,2,1-2 Star Hotel,1252,6526,Winter
1504,2012,1.0,2,3 Star Hotel,12041,48338,Winter
1505,2012,1.0,2,4-5 Star Hotel,10360,52267,Winter
1506,2012,1.0,2,Agricaltural Lodging,893,6551,Winter
1507,2012,1.0,2,Other,924,4143,Winter
1508,2012,1.0,2,Private Lodging,931,7057,Winter
1509,2012,1.0,2,Residence,1891,14636,Winter
1510,2012,1.0,3,1-2 Star Hotel,7345,35523,Winter
1511,2012,1.0,3,3 Star Hotel,21413,90409,Winter
1512,2012,1.0,3,4-5 Star Hotel,13550,59528,Winter
1513,2012,1.0,3,Agricaltural Lodging,2392,14602,Winter
1514,2012,1.0,3,Campings,80,248,Winter
1515,2012,1.0,3,Other,1666,5916,Winter
1516,2012,1.0,3,Private Lodging,1348,8535,Winter
1517,2012,1.0,3,Residence,1443,12778,Winter
1518,2012,1.0,4,1-2 Star Hotel,31151,163023,Winter
1519,2012,1.0,4,3 Star Hotel,78731,388489,Winter
1520,2012,1.0,4,4-5 Star Hotel,53954,268296,Winter
1521,2012,1.0,4,Agricaltural Lodging,13068,82600,Winter
1522,2012,1.0,4,Campings,4761,34504,Winter
1523,2012,1.0,4,Other,4034,16501,Winter
1524,2012,1.0,4,Private Lodging,21786,141988,Winter
1525,2012,1.0,4,Residence,25901,167031,Winter
1526,2012,1.0,5,1-2 Star Hotel,7559,39528,Winter
1527,2012,1.0,5,3 Star Hotel,42547,236710,Winter
1528,2012,1.0,5,4-5 Star Hotel,38738,218679,Winter
1529,2012,1.0,5,Agricaltural Lodging,3355,22447,Winter
1530,2012,1.0,5,Campings,467,3873,Winter
1531,2012,1.0,5,Other,826,2159,Winter
1532,2012,1.0,5,Private Lodging,13659,94015,Winter
1533,2012,1.0,5,Residence,10249,72536,Winter
1534,2012,1.0,6,1-2 Star Hotel,1629,7338,Winter
1535,2012,1.0,6,3 Star Hotel,8828,27053,Winter
1536,2012,1.0,6,4-5 Star Hotel,482,1666,Winter
1537,2012,1.0,6,Agricaltural Lodging,413,3463,Winter
1538,2012,1.0,6,Other,39,767,Winter
1539,2012,1.0,6,Private Lodging,281,3741,Winter
1540,2012,1.0,6,Residence,234,6116,Winter
1541,2012,1.0,7,1-2 Star Hotel,3070,15186,Winter
1542,2012,1.0,7,3 Star Hotel,12616,66967,Winter
1543,2012,1.0,7,4-5 Star Hotel,5841,30281,Winter
1544,2012,1.0,7,Agricaltural Lodging,1146,7049,Winter
1545,2012,1.0,7,Campings,222,1561,Winter
1546,2012,1.0,7,Other,278,568,Winter
1547,2012,1.0,7,Private Lodging,1283,9163,Winter
1548,2012,1.0,7,Residence,4719,31023,Winter
1549,2012,1.0,8,1-2 Star Hotel,4664,15829,Winter
1550,2012,1.0,8,3 Star Hotel,11855,43254,Winter
1551,2012,1.0,8,4-5 Star Hotel,11305,47214,Winter
1552,2012,1.0,8,Agricaltural Lodging,926,5375,Winter
1553,2012,1.0,8,Campings,201,767,Winter
1554,2012,1.0,8,Other,321,4768,Winter
1555,2012,1.0,8,Private Lodging,842,4341,Winter
1556,2012,1.0,8,Residence,885,7066,Winter
1557,2012,2.0,1,1-2 Star Hotel,826,4956,Winter
1558,2012,2.0,1,3 Star Hotel,4478,7580,Winter
1559,2012,2.0,1,4-5 Star Hotel,6171,10236,Winter
1560,2012,2.0,1,Agricaltural Lodging,51,431,Winter
1561,2012,2.0,1,Other,362,743,Winter
1562,2012,2.0,1,Private Lodging,27,664,Winter
1563,2012,2.0,2,1-2 Star Hotel,963,5522,Winter
1564,2012,2.0,2,3 Star Hotel,9402,38321,Winter
1565,2012,2.0,2,4-5 Star Hotel,8194,33403,Winter
1566,2012,2.0,2,Agricaltural Lodging,1095,6250,Winter
1567,2012,2.0,2,Other,1078,4071,Winter
1568,2012,2.0,2,Private Lodging,969,7274,Winter
1569,2012,2.0,2,Residence,1884,13590,Winter
1570,2012,2.0,3,1-2 Star Hotel,8312,39086,Winter
1571,2012,2.0,3,3 Star Hotel,21894,98221,Winter
1572,2012,2.0,3,4-5 Star Hotel,13631,61779,Winter
1573,2012,2.0,3,Agricaltural Lodging,2911,15071,Winter
1574,2012,2.0,3,Campings,37,94,Winter
1575,2012,2.0,3,Other,2225,6385,Winter
1576,2012,2.0,3,Private Lodging,1517,8646,Winter
1577,2012,2.0,3,Residence,1766,14634,Winter
1578,2012,2.0,4,1-2 Star Hotel,29997,162983,Winter
1579,2012,2.0,4,3 Star Hotel,73613,386200,Winter
1580,2012,2.0,4,4-5 Star Hotel,50349,258838,Winter
1581,2012,2.0,4,Agricaltural Lodging,13983,82441,Winter
1582,2012,2.0,4,Campings,3561,22159,Winter
1583,2012,2.0,4,Other,4127,15394,Winter
1584,2012,2.0,4,Private Lodging,22148,136738,Winter
1585,2012,2.0,4,Residence,25885,164151,Winter
1586,2012,2.0,5,1-2 Star Hotel,7751,41450,Winter
1587,2012,2.0,5,3 Star Hotel,41924,238266,Winter
1588,2012,2.0,5,4-5 Star Hotel,37573,214602,Winter
1589,2012,2.0,5,Agricaltural Lodging,4584,26444,Winter
1590,2012,2.0,5,Campings,377,2441,Winter
1591,2012,2.0,5,Other,1106,4572,Winter
1592,2012,2.0,5,Private Lodging,15569,99564,Winter
1593,2012,2.0,5,Residence,11142,77625,Winter
1594,2012,2.0,6,1-2 Star Hotel,1090,6548,Winter
1595,2012,2.0,6,3 Star Hotel,6752,23470,Winter
1596,2012,2.0,6,4-5 Star Hotel,389,857,Winter
1597,2012,2.0,6,Agricaltural Lodging,225,2480,Winter
1598,2012,2.0,6,Private Lodging,198,3218,Winter
1599,2012,2.0,6,Residence,142,6171,Winter
1600,2012,2.0,7,1-2 Star Hotel,4040,19063,Winter
1601,2012,2.0,7,3 Star Hotel,14186,76203,Winter
1602,2012,2.0,7,4-5 Star Hotel,6924,36006,Winter
1603,2012,2.0,7,Agricaltural Lodging,1871,9388,Winter
1604,2012,2.0,7,Campings,218,1055,Winter
1605,2012,2.0,7,Other,438,927,Winter
1606,2012,2.0,7,Private Lodging,2079,12388,Winter
1607,2012,2.0,7,Residence,5740,36130,Winter
1608,2012,2.0,8,1-2 Star Hotel,5203,18637,Winter
1609,2012,2.0,8,3 Star Hotel,11179,45127,Winter
1610,2012,2.0,8,4-5 Star Hotel,11487,49217,Winter
1611,2012,2.0,8,Agricaltural Lodging,1398,7673,Winter
1612,2012,2.0,8,Campings,68,221,Winter
1613,2012,2.0,8,Other,890,5131,Winter
1614,2012,2.0,8,Private Lodging,929,4578,Winter
1615,2012,2.0,8,Residence,1273,8993,Winter
1616,2012,3.0,1,1-2 Star Hotel,1082,5348,Spring
1617,2012,3.0,1,3 Star Hotel,5320,9008,Spring
1618,2012,3.0,1,4-5 Star Hotel,8536,14833,Spring
1619,2012,3.0,1,Agricaltural Lodging,60,465,Spring
1620,2012,3.0,1,Campings,230,567,Spring
1621,2012,3.0,1,Other,950,1965,Spring
1622,2012,3.0,1,Private Lodging,30,622,Spring
1623,2012,3.0,2,1-2 Star Hotel,1729,7639,Spring
1624,2012,3.0,2,3 Star Hotel,13090,43971,Spring
1625,2012,3.0,2,4-5 Star Hotel,18852,70501,Spring
1626,2012,3.0,2,Agricaltural Lodging,1188,4841,Spring
1627,2012,3.0,2,Campings,1614,5705,Spring
1628,2012,3.0,2,Other,791,2346,Spring
1629,2012,3.0,2,Private Lodging,1105,6755,Spring
1630,2012,3.0,2,Residence,3061,15481,Spring
1631,2012,3.0,3,1-2 Star Hotel,5493,26212,Spring
1632,2012,3.0,3,3 Star Hotel,15334,57661,Spring
1633,2012,3.0,3,4-5 Star Hotel,10850,41447,Spring
1634,2012,3.0,3,Agricaltural Lodging,1527,7500,Spring
1635,2012,3.0,3,Campings,182,309,Spring
1636,2012,3.0,3,Other,1874,4304,Spring
1637,2012,3.0,3,Private Lodging,640,3994,Spring
1638,2012,3.0,3,Residence,807,9269,Spring
1639,2012,3.0,4,1-2 Star Hotel,20015,108714,Spring
1640,2012,3.0,4,3 Star Hotel,53313,261377,Spring
1641,2012,3.0,4,4-5 Star Hotel,41153,192070,Spring
1642,2012,3.0,4,Agricaltural Lodging,5965,34081,Spring
1643,2012,3.0,4,Campings,2250,13681,Spring
1644,2012,3.0,4,Other,2982,9765,Spring
1645,2012,3.0,4,Private Lodging,10612,67875,Spring
1646,2012,3.0,4,Residence,15456,96711,Spring
1647,2012,3.0,5,1-2 Star Hotel,4703,23765,Spring
1648,2012,3.0,5,3 Star Hotel,30087,163856,Spring
1649,2012,3.0,5,4-5 Star Hotel,29768,164237,Spring
1650,2012,3.0,5,Agricaltural Lodging,1948,10833,Spring
1651,2012,3.0,5,Campings,310,2149,Spring
1652,2012,3.0,5,Other,886,2682,Spring
1653,2012,3.0,5,Private Lodging,9102,57262,Spring
1654,2012,3.0,5,Residence,7308,49251,Spring
1655,2012,3.0,6,1-2 Star Hotel,1501,6697,Spring
1656,2012,3.0,6,3 Star Hotel,10942,31376,Spring
1657,2012,3.0,6,4-5 Star Hotel,1500,3879,Spring
1658,2012,3.0,6,Agricaltural Lodging,759,4250,Spring
1659,2012,3.0,6,Campings,460,1390,Spring
1660,2012,3.0,6,Other,229,630,Spring
1661,2012,3.0,6,Private Lodging,266,3915,Spring
1662,2012,3.0,6,Residence,239,6831,Spring
1663,2012,3.0,7,1-2 Star Hotel,3614,16058,Spring
1664,2012,3.0,7,3 Star Hotel,14737,67919,Spring
1665,2012,3.0,7,4-5 Star Hotel,7412,33778,Spring
1666,2012,3.0,7,Agricaltural Lodging,1627,7525,Spring
1667,2012,3.0,7,Campings,582,2227,Spring
1668,2012,3.0,7,Other,1446,2778,Spring
1669,2012,3.0,7,Private Lodging,1601,9703,Spring
1670,2012,3.0,7,Residence,5533,31001,Spring
1671,2012,3.0,8,1-2 Star Hotel,4186,14228,Spring
1672,2012,3.0,8,3 Star Hotel,10252,30490,Spring
1673,2012,3.0,8,4-5 Star Hotel,9266,34040,Spring
1674,2012,3.0,8,Agricaltural Lodging,476,3086,Spring
1675,2012,3.0,8,Campings,38,38,Spring
1676,2012,3.0,8,Other,610,3191,Spring
1677,2012,3.0,8,Private Lodging,536,2552,Spring
1678,2012,3.0,8,Residence,788,5360,Spring
1679,2012,4.0,1,1-2 Star Hotel,1520,6671,Spring
1680,2012,4.0,1,3 Star Hotel,6845,13962,Spring
1681,2012,4.0,1,4-5 Star Hotel,10044,21141,Spring
1682,2012,4.0,1,Agricaltural Lodging,178,662,Spring
1683,2012,4.0,1,Campings,931,4212,Spring
1684,2012,4.0,1,Other,1035,2383,Spring
1685,2012,4.0,1,Private Lodging,21,553,Spring
1686,2012,4.0,2,1-2 Star Hotel,7672,38014,Spring
1687,2012,4.0,2,3 Star Hotel,46284,209800,Spring
1688,2012,4.0,2,4-5 Star Hotel,44325,209097,Spring
1689,2012,4.0,2,Agricaltural Lodging,5837,33447,Spring
1690,2012,4.0,2,Campings,6395,37728,Spring
1691,2012,4.0,2,Other,1194,3607,Spring
1692,2012,4.0,2,Private Lodging,4366,25743,Spring
1693,2012,4.0,2,Residence,8438,56840,Spring
1694,2012,4.0,3,1-2 Star Hotel,2916,14288,Spring
1695,2012,4.0,3,3 Star Hotel,12756,43541,Spring
1696,2012,4.0,3,4-5 Star Hotel,7811,28094,Spring
1697,2012,4.0,3,Agricaltural Lodging,1578,8818,Spring
1698,2012,4.0,3,Campings,714,1316,Spring
1699,2012,4.0,3,Other,1336,3057,Spring
1700,2012,4.0,3,Private Lodging,534,2623,Spring
1701,2012,4.0,3,Residence,607,8262,Spring
1702,2012,4.0,4,1-2 Star Hotel,4695,29149,Spring
1703,2012,4.0,4,3 Star Hotel,13607,77908,Spring
1704,2012,4.0,4,4-5 Star Hotel,14041,64913,Spring
1705,2012,4.0,4,Agricaltural Lodging,2999,17781,Spring
1706,2012,4.0,4,Campings,1829,8183,Spring
1707,2012,4.0,4,Other,870,3060,Spring
1708,2012,4.0,4,Private Lodging,2266,17053,Spring
1709,2012,4.0,4,Residence,3244,26804,Spring
1710,2012,4.0,5,1-2 Star Hotel,1435,6759,Spring
1711,2012,4.0,5,3 Star Hotel,8238,44053,Spring
1712,2012,4.0,5,4-5 Star Hotel,8274,44608,Spring
1713,2012,4.0,5,Agricaltural Lodging,2130,10903,Spring
1714,2012,4.0,5,Campings,565,2270,Spring
1715,2012,4.0,5,Other,487,1613,Spring
1716,2012,4.0,5,Private Lodging,1623,13433,Spring
1717,2012,4.0,5,Residence,1524,11344,Spring
1718,2012,4.0,6,1-2 Star Hotel,3547,13132,Spring
1719,2012,4.0,6,3 Star Hotel,20289,65030,Spring
1720,2012,4.0,6,4-5 Star Hotel,8240,32488,Spring
1721,2012,4.0,6,Agricaltural Lodging,4834,23474,Spring
1722,2012,4.0,6,Campings,2830,15796,Spring
1723,2012,4.0,6,Other,152,555,Spring
1724,2012,4.0,6,Private Lodging,1238,7626,Spring
1725,2012,4.0,6,Residence,1139,10965,Spring
1726,2012,4.0,7,1-2 Star Hotel,3193,13307,Spring
1727,2012,4.0,7,3 Star Hotel,11101,54328,Spring
1728,2012,4.0,7,4-5 Star Hotel,7541,35711,Spring
1729,2012,4.0,7,Agricaltural Lodging,1535,9804,Spring
1730,2012,4.0,7,Campings,3047,11690,Spring
1731,2012,4.0,7,Other,992,2371,Spring
1732,2012,4.0,7,Private Lodging,1333,8861,Spring
1733,2012,4.0,7,Residence,2882,20022,Spring
1734,2012,4.0,8,1-2 Star Hotel,1835,5780,Spring
1735,2012,4.0,8,3 Star Hotel,6744,18547,Spring
1736,2012,4.0,8,4-5 Star Hotel,5489,21958,Spring
1737,2012,4.0,8,Agricaltural Lodging,336,2557,Spring
1738,2012,4.0,8,Campings,476,1213,Spring
1739,2012,4.0,8,Other,206,859,Spring
1740,2012,4.0,8,Private Lodging,205,1572,Spring
1741,2012,4.0,8,Residence,330,3788,Spring
1742,2012,5.0,1,1-2 Star Hotel,1851,7246,Spring
1743,2012,5.0,1,3 Star Hotel,8032,16494,Spring
1744,2012,5.0,1,4-5 Star Hotel,11864,22322,Spring
1745,2012,5.0,1,Agricaltural Lodging,170,808,Spring
1746,2012,5.0,1,Campings,1010,4436,Spring
1747,2012,5.0,1,Other,1400,2649,Spring
1748,2012,5.0,1,Private Lodging,27,586,Spring
1749,2012,5.0,2,1-2 Star Hotel,9317,48022,Spring
1750,2012,5.0,2,3 Star Hotel,48456,244384,Spring
1751,2012,5.0,2,4-5 Star Hotel,42723,220462,Spring
1752,2012,5.0,2,Agricaltural Lodging,6118,38620,Spring
1753,2012,5.0,2,Campings,6667,37014,Spring
1754,2012,5.0,2,Other,1295,2798,Spring
1755,2012,5.0,2,Private Lodging,4603,29332,Spring
1756,2012,5.0,2,Residence,8871,63585,Spring
1757,2012,5.0,3,1-2 Star Hotel,4126,15807,Spring
1758,2012,5.0,3,3 Star Hotel,18223,61751,Spring
1759,2012,5.0,3,4-5 Star Hotel,10407,36119,Spring
1760,2012,5.0,3,Agricaltural Lodging,2309,11272,Spring
1761,2012,5.0,3,Campings,906,1836,Spring
1762,2012,5.0,3,Other,2262,4221,Spring
1763,2012,5.0,3,Private Lodging,689,3002,Spring
1764,2012,5.0,3,Residence,725,9158,Spring
1765,2012,5.0,4,1-2 Star Hotel,3580,12432,Spring
1766,2012,5.0,4,3 Star Hotel,15030,47461,Spring
1767,2012,5.0,4,4-5 Star Hotel,13834,49304,Spring
1768,2012,5.0,4,Agricaltural Lodging,2192,11541,Spring
1769,2012,5.0,4,Campings,2413,9004,Spring
1770,2012,5.0,4,Other,1255,2806,Spring
1771,2012,5.0,4,Private Lodging,1296,6574,Spring
1772,2012,5.0,4,Residence,1780,9257,Spring
1773,2012,5.0,5,1-2 Star Hotel,2855,8992,Spring
1774,2012,5.0,5,3 Star Hotel,12752,43635,Spring
1775,2012,5.0,5,4-5 Star Hotel,10156,37396,Spring
1776,2012,5.0,5,Agricaltural Lodging,2741,13731,Spring
1777,2012,5.0,5,Campings,1045,4018,Spring
1778,2012,5.0,5,Other,741,1923,Spring
1779,2012,5.0,5,Private Lodging,1459,6876,Spring
1780,2012,5.0,5,Residence,1421,7537,Spring
1781,2012,5.0,6,1-2 Star Hotel,5010,15801,Spring
1782,2012,5.0,6,3 Star Hotel,26467,80828,Spring
1783,2012,5.0,6,4-5 Star Hotel,8877,36951,Spring
1784,2012,5.0,6,Agricaltural Lodging,5522,29392,Spring
1785,2012,5.0,6,Campings,3802,18239,Spring
1786,2012,5.0,6,Other,539,1201,Spring
1787,2012,5.0,6,Private Lodging,1810,10101,Spring
1788,2012,5.0,6,Residence,1343,13948,Spring
1789,2012,5.0,7,1-2 Star Hotel,2995,8526,Spring
1790,2012,5.0,7,3 Star Hotel,9926,31227,Spring
1791,2012,5.0,7,4-5 Star Hotel,5514,21995,Spring
1792,2012,5.0,7,Agricaltural Lodging,1754,9017,Spring
1793,2012,5.0,7,Campings,3935,13918,Spring
1794,2012,5.0,7,Other,391,621,Spring
1795,2012,5.0,7,Private Lodging,870,4096,Spring
1796,2012,5.0,7,Residence,1492,7367,Spring
1797,2012,5.0,8,1-2 Star Hotel,2142,4379,Spring
1798,2012,5.0,8,3 Star Hotel,7639,16926,Spring
1799,2012,5.0,8,4-5 Star Hotel,6335,22297,Spring
1800,2012,5.0,8,Agricaltural Lodging,216,1481,Spring
1801,2012,5.0,8,Campings,681,1263,Spring
1802,2012,5.0,8,Other,85,131,Spring
1803,2012,5.0,8,Private Lodging,154,1281,Spring
1804,2012,5.0,8,Residence,298,2963,Spring
1805,2012,6.0,1,1-2 Star Hotel,1901,7410,Summer
1806,2012,6.0,1,3 Star Hotel,7558,15140,Summer
1807,2012,6.0,1,4-5 Star Hotel,11665,21866,Summer
1808,2012,6.0,1,Agricaltural Lodging,153,769,Summer
1809,2012,6.0,1,Campings,1033,4799,Summer
1810,2012,6.0,1,Other,1367,2457,Summer
1811,2012,6.0,1,Private Lodging,48,669,Summer
1812,2012,6.0,2,1-2 Star Hotel,10293,52780,Summer
1813,2012,6.0,2,3 Star Hotel,51046,262669,Summer
1814,2012,6.0,2,4-5 Star Hotel,41779,225509,Summer
1815,2012,6.0,2,Agricaltural Lodging,7176,47681,Summer
1816,2012,6.0,2,Campings,6374,37530,Summer
1817,2012,6.0,2,Other,1604,3553,Summer
1818,2012,6.0,2,Private Lodging,5288,34087,Summer
1819,2012,6.0,2,Residence,10063,75183,Summer
1820,2012,6.0,3,1-2 Star Hotel,6261,24198,Summer
1821,2012,6.0,3,3 Star Hotel,21546,86913,Summer
1822,2012,6.0,3,4-5 Star Hotel,13253,53579,Summer
1823,2012,6.0,3,Agricaltural Lodging,3346,19833,Summer
1824,2012,6.0,3,Campings,1530,2874,Summer
1825,2012,6.0,3,Other,2915,6822,Summer
1826,2012,6.0,3,Private Lodging,1358,7030,Summer
1827,2012,6.0,3,Residence,1381,12340,Summer
1828,2012,6.0,4,1-2 Star Hotel,12418,44502,Summer
1829,2012,6.0,4,3 Star Hotel,42642,149760,Summer
1830,2012,6.0,4,4-5 Star Hotel,32473,129514,Summer
1831,2012,6.0,4,Agricaltural Lodging,6700,36096,Summer
1832,2012,6.0,4,Campings,7331,31247,Summer
1833,2012,6.0,4,Other,4964,11650,Summer
1834,2012,6.0,4,Private Lodging,6131,27504,Summer
1835,2012,6.0,4,Residence,9434,42767,Summer
1836,2012,6.0,5,1-2 Star Hotel,4579,17594,Summer
1837,2012,6.0,5,3 Star Hotel,29106,120598,Summer
1838,2012,6.0,5,4-5 Star Hotel,24980,111889,Summer
1839,2012,6.0,5,Agricaltural Lodging,4499,27401,Summer
1840,2012,6.0,5,Campings,1917,9002,Summer
1841,2012,6.0,5,Other,1239,5299,Summer
1842,2012,6.0,5,Private Lodging,4662,25055,Summer
1843,2012,6.0,5,Residence,4262,23007,Summer
1844,2012,6.0,6,1-2 Star Hotel,4826,17131,Summer
1845,2012,6.0,6,3 Star Hotel,25927,88746,Summer
1846,2012,6.0,6,4-5 Star Hotel,9234,41467,Summer
1847,2012,6.0,6,Agricaltural Lodging,5935,36189,Summer
1848,2012,6.0,6,Campings,3607,21548,Summer
1849,2012,6.0,6,Other,598,2153,Summer
1850,2012,6.0,6,Private Lodging,1793,11030,Summer
1851,2012,6.0,6,Residence,1527,15175,Summer
1852,2012,6.0,7,1-2 Star Hotel,5259,15257,Summer
1853,2012,6.0,7,3 Star Hotel,16546,57838,Summer
1854,2012,6.0,7,4-5 Star Hotel,7507,29158,Summer
1855,2012,6.0,7,Agricaltural Lodging,2269,12215,Summer
1856,2012,6.0,7,Campings,5375,22661,Summer
1857,2012,6.0,7,Other,1339,2128,Summer
1858,2012,6.0,7,Private Lodging,1365,6375,Summer
1859,2012,6.0,7,Residence,3512,17615,Summer
1860,2012,6.0,8,1-2 Star Hotel,2923,5943,Summer
1861,2012,6.0,8,3 Star Hotel,9164,23707,Summer
1862,2012,6.0,8,4-5 Star Hotel,7980,32292,Summer
1863,2012,6.0,8,Agricaltural Lodging,326,2185,Summer
1864,2012,6.0,8,Campings,976,2366,Summer
1865,2012,6.0,8,Other,310,590,Summer
1866,2012,6.0,8,Private Lodging,285,1666,Summer
1867,2012,6.0,8,Residence,490,3695,Summer
1868,2012,7.0,1,1-2 Star Hotel,2290,5160,Summer
1869,2012,7.0,1,3 Star Hotel,9357,17064,Summer
1870,2012,7.0,1,4-5 Star Hotel,13464,24364,Summer
1871,2012,7.0,1,Agricaltural Lodging,229,967,Summer
1872,2012,7.0,1,Campings,1611,6393,Summer
1873,2012,7.0,1,Other,1473,3077,Summer
1874,2012,7.0,1,Private Lodging,60,389,Summer
1875,2012,7.0,2,1-2 Star Hotel,12049,62821,Summer
1876,2012,7.0,2,3 Star Hotel,58451,313653,Summer
1877,2012,7.0,2,4-5 Star Hotel,47717,279384,Summer
1878,2012,7.0,2,Agricaltural Lodging,9357,71653,Summer
1879,2012,7.0,2,Campings,9259,58356,Summer
1880,2012,7.0,2,Other,4030,8795,Summer
1881,2012,7.0,2,Private Lodging,7204,49185,Summer
1882,2012,7.0,2,Residence,12253,105373,Summer
1883,2012,7.0,3,1-2 Star Hotel,10241,56730,Summer
1884,2012,7.0,3,3 Star Hotel,26806,123393,Summer
1885,2012,7.0,3,4-5 Star Hotel,15746,74089,Summer
1886,2012,7.0,3,Agricaltural Lodging,5946,46315,Summer
1887,2012,7.0,3,Campings,3623,9510,Summer
1888,2012,7.0,3,Other,5077,17520,Summer
1889,2012,7.0,3,Private Lodging,2681,16917,Summer
1890,2012,7.0,3,Residence,2439,21487,Summer
1891,2012,7.0,4,1-2 Star Hotel,26538,147505,Summer
1892,2012,7.0,4,3 Star Hotel,67809,353371,Summer
1893,2012,7.0,4,4-5 Star Hotel,43809,237543,Summer
1894,2012,7.0,4,Agricaltural Lodging,14819,125627,Summer
1895,2012,7.0,4,Campings,16133,84400,Summer
1896,2012,7.0,4,Other,14274,36967,Summer
1897,2012,7.0,4,Private Lodging,16233,125489,Summer
1898,2012,7.0,4,Residence,17557,140592,Summer
1899,2012,7.0,5,1-2 Star Hotel,8007,41600,Summer
1900,2012,7.0,5,3 Star Hotel,41476,224572,Summer
1901,2012,7.0,5,4-5 Star Hotel,34120,196835,Summer
1902,2012,7.0,5,Agricaltural Lodging,7221,60221,Summer
1903,2012,7.0,5,Campings,3268,18581,Summer
1904,2012,7.0,5,Other,2047,9721,Summer
1905,2012,7.0,5,Private Lodging,10092,78387,Summer
1906,2012,7.0,5,Residence,7040,60256,Summer
1907,2012,7.0,6,1-2 Star Hotel,5529,24588,Summer
1908,2012,7.0,6,3 Star Hotel,29108,108937,Summer
1909,2012,7.0,6,4-5 Star Hotel,10070,52784,Summer
1910,2012,7.0,6,Agricaltural Lodging,7518,57049,Summer
1911,2012,7.0,6,Campings,6431,36299,Summer
1912,2012,7.0,6,Other,638,2174,Summer
1913,2012,7.0,6,Private Lodging,2389,17258,Summer
1914,2012,7.0,6,Residence,1898,19610,Summer
1915,2012,7.0,7,1-2 Star Hotel,8164,26536,Summer
1916,2012,7.0,7,3 Star Hotel,23129,93130,Summer
1917,2012,7.0,7,4-5 Star Hotel,10608,52134,Summer
1918,2012,7.0,7,Agricaltural Lodging,3725,26573,Summer
1919,2012,7.0,7,Campings,10955,58430,Summer
1920,2012,7.0,7,Other,5250,7928,Summer
1921,2012,7.0,7,Private Lodging,2612,16866,Summer
1922,2012,7.0,7,Residence,5541,39113,Summer
1923,2012,7.0,8,1-2 Star Hotel,6274,17562,Summer
1924,2012,7.0,8,3 Star Hotel,12065,42350,Summer
1925,2012,7.0,8,4-5 Star Hotel,10446,49487,Summer
1926,2012,7.0,8,Agricaltural Lodging,1159,8151,Summer
1927,2012,7.0,8,Campings,2004,6328,Summer
1928,2012,7.0,8,Other,1051,5459,Summer
1929,2012,7.0,8,Private Lodging,812,5469,Summer
1930,2012,7.0,8,Residence,1039,7858,Summer
1931,2012,8.0,1,1-2 Star Hotel,2580,5605,Summer
1932,2012,8.0,1,3 Star Hotel,9929,19867,Summer
1933,2012,8.0,1,4-5 Star Hotel,13022,26621,Summer
1934,2012,8.0,1,Agricaltural Lodging,266,1074,Summer
1935,2012,8.0,1,Campings,1460,7215,Summer
1936,2012,8.0,1,Other,1599,3330,Summer
1937,2012,8.0,1,Private Lodging,106,719,Summer
1938,2012,8.0,2,1-2 Star Hotel,16399,87359,Summer
1939,2012,8.0,2,3 Star Hotel,68291,380210,Summer
1940,2012,8.0,2,4-5 Star Hotel,51525,308592,Summer
1941,2012,8.0,2,Agricaltural Lodging,11021,89017,Summer
1942,2012,8.0,2,Campings,9626,61883,Summer
1943,2012,8.0,2,Other,5123,11976,Summer
