Year,Month,Season,Nationality,district_c,Arrivals
2013,11.0,Autumn,Germany,4,1459
2013,11.0,Autumn,Germany,5,13021
2013,11.0,Autumn,Germany,6,1301
2013,11.0,Autumn,Germany,7,1060
2013,11.0,Autumn,Germany,8,865
2013,11.0,Autumn,Italy,1,4395
2013,11.0,Autumn,Italy,2,19839
2013,11.0,Autumn,Italy,3,11031
2013,11.0,Autumn,Italy,4,6365
2013,11.0,Autumn,Italy,5,39833
2013,11.0,Autumn,Italy,6,2960
2013,11.0,Autumn,Italy,7,2536
2013,11.0,Autumn,Italy,8,3167
2013,11.0,Autumn,Other countries,1,591
2013,11.0,Autumn,Other countries,2,1477
2013,11.0,Autumn,Other countries,3,871
2013,11.0,Autumn,Other countries,4,258
2013,11.0,Autumn,Other countries,5,3114
2013,11.0,Autumn,Other countries,6,434
2013,11.0,Autumn,Other countries,7,483
2013,11.0,Autumn,Other countries,8,125
2013,11.0,Autumn,Switzerland and Liechtenstein,1,258
2013,11.0,Autumn,Switzerland and Liechtenstein,2,2197
2013,11.0,Autumn,Switzerland and Liechtenstein,3,679
2013,11.0,Autumn,Switzerland and Liechtenstein,4,139
2013,11.0,Autumn,Switzerland and Liechtenstein,5,2594
2013,11.0,Autumn,Switzerland and Liechtenstein,6,156
2013,11.0,Autumn,Switzerland and Liechtenstein,7,269
2013,11.0,Autumn,Switzerland and Liechtenstein,8,77
2013,12.0,Winter,Austria,1,297
2013,12.0,Winter,Austria,2,1536
2013,12.0,Winter,Austria,3,1174
2013,12.0,Winter,Austria,4,1062
2013,12.0,Winter,Austria,5,3994
2013,12.0,Winter,Austria,6,320
2013,12.0,Winter,Austria,7,188
2013,12.0,Winter,Austria,8,206
2013,12.0,Winter,Benelux countries,1,50
2013,12.0,Winter,Benelux countries,2,1312
2013,12.0,Winter,Benelux countries,3,1148
2013,12.0,Winter,Benelux countries,4,1643
2013,12.0,Winter,Benelux countries,5,5600
2013,12.0,Winter,Benelux countries,6,68
2013,12.0,Winter,Benelux countries,7,429
2013,12.0,Winter,Benelux countries,8,203
2013,12.0,Winter,Germany,1,986
2013,12.0,Winter,Germany,2,20018
2013,12.0,Winter,Germany,3,16082
2013,12.0,Winter,Germany,4,16725
2013,12.0,Winter,Germany,5,58688
2013,12.0,Winter,Germany,6,1335
2013,12.0,Winter,Germany,7,5647
2013,12.0,Winter,Germany,8,4567
2013,12.0,Winter,Italy,1,8932
2013,12.0,Winter,Italy,2,56032
2013,12.0,Winter,Italy,3,37965
2013,12.0,Winter,Italy,4,47175
2013,12.0,Winter,Italy,5,148551
2013,12.0,Winter,Italy,6,5791
2013,12.0,Winter,Italy,7,3191
2013,12.0,Winter,Italy,8,8566
2013,12.0,Winter,Other countries,1,877
2013,12.0,Winter,Other countries,2,6060
2013,12.0,Winter,Other countries,3,4886
2013,12.0,Winter,Other countries,4,8479
2013,12.0,Winter,Other countries,5,21946
2013,12.0,Winter,Other countries,6,336
2013,12.0,Winter,Other countries,7,776
2013,12.0,Winter,Other countries,8,397
2013,12.0,Winter,Switzerland and Liechtenstein,1,226
2013,12.0,Winter,Switzerland and Liechtenstein,2,2289
2013,12.0,Winter,Switzerland and Liechtenstein,3,1272
2013,12.0,Winter,Switzerland and Liechtenstein,4,796
2013,12.0,Winter,Switzerland and Liechtenstein,5,4623
2013,12.0,Winter,Switzerland and Liechtenstein,6,179
2013,12.0,Winter,Switzerland and Liechtenstein,7,499
2013,12.0,Winter,Switzerland and Liechtenstein,8,124
2014,1.0,Winter,Austria,1,293
2014,1.0,Winter,Austria,2,1553
2014,1.0,Winter,Austria,3,1246
2014,1.0,Winter,Austria,4,1766
2014,1.0,Winter,Austria,5,4836
2014,1.0,Winter,Austria,6,86
2014,1.0,Winter,Austria,7,210
2014,1.0,Winter,Austria,8,214
2014,1.0,Winter,Benelux countries,1,18
2014,1.0,Winter,Benelux countries,2,1282
2014,1.0,Winter,Benelux countries,3,1167
2014,1.0,Winter,Benelux countries,4,1832
2014,1.0,Winter,Benelux countries,5,6090
2014,1.0,Winter,Benelux countries,6,10
2014,1.0,Winter,Benelux countries,7,234
2014,1.0,Winter,Benelux countries,8,161
2014,1.0,Winter,Germany,1,784
2014,1.0,Winter,Germany,2,21931
2014,1.0,Winter,Germany,3,22442
2014,1.0,Winter,Germany,4,27197
2014,1.0,Winter,Germany,5,79299
2014,1.0,Winter,Germany,6,807
2014,1.0,Winter,Germany,7,5762
2014,1.0,Winter,Germany,8,7426
2014,1.0,Winter,Italy,1,4582
2014,1.0,Winter,Italy,2,32344
2014,1.0,Winter,Italy,3,24008
2014,1.0,Winter,Italy,4,38972
2014,1.0,Winter,Italy,5,100876
2014,1.0,Winter,Italy,6,2654
2014,1.0,Winter,Italy,7,2511
2014,1.0,Winter,Italy,8,4407
2014,1.0,Winter,Other countries,1,804
2014,1.0,Winter,Other countries,2,9099
2014,1.0,Winter,Other countries,3,7412
2014,1.0,Winter,Other countries,4,14428
2014,1.0,Winter,Other countries,5,38336
2014,1.0,Winter,Other countries,6,364
2014,1.0,Winter,Other countries,7,939
2014,1.0,Winter,Other countries,8,545
2014,1.0,Winter,Switzerland and Liechtenstein,1,69
2014,1.0,Winter,Switzerland and Liechtenstein,2,1433
2014,1.0,Winter,Switzerland and Liechtenstein,3,1114
2014,1.0,Winter,Switzerland and Liechtenstein,4,843
2014,1.0,Winter,Switzerland and Liechtenstein,5,4346
2014,1.0,Winter,Switzerland and Liechtenstein,6,72
2014,1.0,Winter,Switzerland and Liechtenstein,7,809
2014,1.0,Winter,Switzerland and Liechtenstein,8,154
2014,2.0,Winter,Austria,1,270
2014,2.0,Winter,Austria,2,2556
2014,2.0,Winter,Austria,3,2074
2014,2.0,Winter,Austria,4,3336
2014,2.0,Winter,Austria,5,8285
2014,2.0,Winter,Austria,6,125
2014,2.0,Winter,Austria,7,395
2014,2.0,Winter,Austria,8,411
2014,2.0,Winter,Benelux countries,1,84
2014,2.0,Winter,Benelux countries,2,2885
2014,2.0,Winter,Benelux countries,3,2616
2014,2.0,Winter,Benelux countries,4,2889
2014,2.0,Winter,Benelux countries,5,12749
2014,2.0,Winter,Benelux countries,6,37
2014,2.0,Winter,Benelux countries,7,1011
2014,2.0,Winter,Benelux countries,8,530
2014,2.0,Winter,Germany,1,680
2014,2.0,Winter,Germany,2,25584
2014,2.0,Winter,Germany,3,25995
2014,2.0,Winter,Germany,4,30262
2014,2.0,Winter,Germany,5,93046
2014,2.0,Winter,Germany,6,828
2014,2.0,Winter,Germany,7,6925
2014,2.0,Winter,Germany,8,7607
2014,2.0,Winter,Italy,1,2831
2014,2.0,Winter,Italy,2,23395
2014,2.0,Winter,Italy,3,18137
2014,2.0,Winter,Italy,4,33156
2014,2.0,Winter,Italy,5,81546
2014,2.0,Winter,Italy,6,1417
2014,2.0,Winter,Italy,7,1787
2014,2.0,Winter,Italy,8,3467
2014,2.0,Winter,Other countries,1,775
2014,2.0,Winter,Other countries,2,10710
2014,2.0,Winter,Other countries,3,9867
2014,2.0,Winter,Other countries,4,14956
2014,2.0,Winter,Other countries,5,43964
2014,2.0,Winter,Other countries,6,574
2014,2.0,Winter,Other countries,7,1521
2014,2.0,Winter,Other countries,8,778
2014,2.0,Winter,Switzerland and Liechtenstein,1,115
2014,2.0,Winter,Switzerland and Liechtenstein,2,1912
2014,2.0,Winter,Switzerland and Liechtenstein,3,1614
2014,2.0,Winter,Switzerland and Liechtenstein,4,1060
2014,2.0,Winter,Switzerland and Liechtenstein,5,5600
2014,2.0,Winter,Switzerland and Liechtenstein,6,72
2014,2.0,Winter,Switzerland and Liechtenstein,7,1128
2014,2.0,Winter,Switzerland and Liechtenstein,8,226
2014,3.0,Spring,Austria,1,465
2014,3.0,Spring,Austria,2,3072
2014,3.0,Spring,Austria,3,2014
2014,3.0,Spring,Austria,4,2584
2014,3.0,Spring,Austria,5,8068
2014,3.0,Spring,Austria,6,395
2014,3.0,Spring,Austria,7,490
2014,3.0,Spring,Austria,8,292
2014,3.0,Spring,Benelux countries,1,66
2014,3.0,Spring,Benelux countries,2,2703
2014,3.0,Spring,Benelux countries,3,2445
2014,3.0,Spring,Benelux countries,4,3781
2014,3.0,Spring,Benelux countries,5,11768
2014,3.0,Spring,Benelux countries,6,119
2014,3.0,Spring,Benelux countries,7,626
2014,3.0,Spring,Benelux countries,8,242
2014,3.0,Spring,Germany,1,1375
2014,3.0,Spring,Germany,2,34852
2014,3.0,Spring,Germany,3,29196
2014,3.0,Spring,Germany,4,33790
2014,3.0,Spring,Germany,5,110556
2014,3.0,Spring,Germany,6,1965
2014,3.0,Spring,Germany,7,9358
2014,3.0,Spring,Germany,8,8708
2014,3.0,Spring,Italy,1,3402
2014,3.0,Spring,Italy,2,23794
2014,3.0,Spring,Italy,3,17546
2014,3.0,Spring,Italy,4,29670
2014,3.0,Spring,Italy,5,79377
2014,3.0,Spring,Italy,6,2419
2014,3.0,Spring,Italy,7,2254
2014,3.0,Spring,Italy,8,3002
2014,3.0,Spring,Other countries,1,676
2014,3.0,Spring,Other countries,2,7344
2014,3.0,Spring,Other countries,3,6759
2014,3.0,Spring,Other countries,4,9122
2014,3.0,Spring,Other countries,5,29528
2014,3.0,Spring,Other countries,6,524
2014,3.0,Spring,Other countries,7,1578
2014,3.0,Spring,Other countries,8,697
2014,3.0,Spring,Switzerland and Liechtenstein,1,164
2014,3.0,Spring,Switzerland and Liechtenstein,2,2644
2014,3.0,Spring,Switzerland and Liechtenstein,3,1316
2014,3.0,Spring,Switzerland and Liechtenstein,4,922
2014,3.0,Spring,Switzerland and Liechtenstein,5,5762
2014,3.0,Spring,Switzerland and Liechtenstein,6,179
2014,3.0,Spring,Switzerland and Liechtenstein,7,932
2014,3.0,Spring,Switzerland and Liechtenstein,8,129
2014,4.0,Spring,Austria,1,802
2014,4.0,Spring,Austria,2,5365
2014,4.0,Spring,Austria,3,2315
2014,4.0,Spring,Austria,4,821
2014,4.0,Spring,Austria,5,8396
2014,4.0,Spring,Austria,6,1356
2014,4.0,Spring,Austria,7,650
2014,4.0,Spring,Austria,8,226
2014,4.0,Spring,Benelux countries,1,118
2014,4.0,Spring,Benelux countries,2,1169
2014,4.0,Spring,Benelux countries,3,791
2014,4.0,Spring,Benelux countries,4,1268
2014,4.0,Spring,Benelux countries,5,2790
2014,4.0,Spring,Benelux countries,6,237
2014,4.0,Spring,Benelux countries,7,417
2014,4.0,Spring,Benelux countries,8,176
2014,4.0,Spring,Germany,1,2845
2014,4.0,Spring,Germany,2,52016
2014,4.0,Spring,Germany,3,21514
2014,4.0,Spring,Germany,4,7512
2014,4.0,Spring,Germany,5,77027
2014,4.0,Spring,Germany,6,9490
2014,4.0,Spring,Germany,7,8599
2014,4.0,Spring,Germany,8,4624
2014,4.0,Spring,Italy,1,2828
2014,4.0,Spring,Italy,2,13048
2014,4.0,Spring,Italy,3,7977
2014,4.0,Spring,Italy,4,6211
2014,4.0,Spring,Italy,5,28439
2014,4.0,Spring,Italy,6,2267
2014,4.0,Spring,Italy,7,2162
2014,4.0,Spring,Italy,8,2249
2014,4.0,Spring,Other countries,1,1213
2014,4.0,Spring,Other countries,2,2782
2014,4.0,Spring,Other countries,3,1635
2014,4.0,Spring,Other countries,4,748
2014,4.0,Spring,Other countries,5,5981
2014,4.0,Spring,Other countries,6,633
2014,4.0,Spring,Other countries,7,648
2014,4.0,Spring,Other countries,8,415
2014,4.0,Spring,Switzerland and Liechtenstein,1,437
2014,4.0,Spring,Switzerland and Liechtenstein,2,11510
2014,4.0,Spring,Switzerland and Liechtenstein,3,3057
2014,4.0,Spring,Switzerland and Liechtenstein,4,419
2014,4.0,Spring,Switzerland and Liechtenstein,5,13149
2014,4.0,Spring,Switzerland and Liechtenstein,6,1550
2014,4.0,Spring,Switzerland and Liechtenstein,7,1712
2014,4.0,Spring,Switzerland and Liechtenstein,8,150
2014,5.0,Spring,Austria,1,960
2014,5.0,Spring,Austria,2,7143
2014,5.0,Spring,Austria,3,3315
2014,5.0,Spring,Austria,4,1141
2014,5.0,Spring,Austria,5,11748
2014,5.0,Spring,Austria,6,2012
2014,5.0,Spring,Austria,7,683
2014,5.0,Spring,Austria,8,332
2014,5.0,Spring,Benelux countries,1,244
2014,5.0,Spring,Benelux countries,2,1526
2014,5.0,Spring,Benelux countries,3,831
2014,5.0,Spring,Benelux countries,4,279
2014,5.0,Spring,Benelux countries,5,2881
2014,5.0,Spring,Benelux countries,6,331
2014,5.0,Spring,Benelux countries,7,391
2014,5.0,Spring,Benelux countries,8,298
2014,5.0,Spring,Germany,1,3140
2014,5.0,Spring,Germany,2,53148
2014,5.0,Spring,Germany,3,24185
2014,5.0,Spring,Germany,4,7108
2014,5.0,Spring,Germany,5,82862
2014,5.0,Spring,Germany,6,11281
2014,5.0,Spring,Germany,7,5426
2014,5.0,Spring,Germany,8,4147
2014,5.0,Spring,Italy,1,3142
2014,5.0,Spring,Italy,2,12353
2014,5.0,Spring,Italy,3,7843
2014,5.0,Spring,Italy,4,7716
2014,5.0,Spring,Italy,5,30048
2014,5.0,Spring,Italy,6,2579
2014,5.0,Spring,Italy,7,1821
2014,5.0,Spring,Italy,8,1926
2014,5.0,Spring,Other countries,1,1820
2014,5.0,Spring,Other countries,2,3735
2014,5.0,Spring,Other countries,3,2346
2014,5.0,Spring,Other countries,4,751
2014,5.0,Spring,Other countries,5,8112
2014,5.0,Spring,Other countries,6,830
2014,5.0,Spring,Other countries,7,471
2014,5.0,Spring,Other countries,8,445
2014,5.0,Spring,Switzerland and Liechtenstein,1,594
2014,5.0,Spring,Switzerland and Liechtenstein,2,11991
2014,5.0,Spring,Switzerland and Liechtenstein,3,3433
2014,5.0,Spring,Switzerland and Liechtenstein,4,643
2014,5.0,Spring,Switzerland and Liechtenstein,5,14910
2014,5.0,Spring,Switzerland and Liechtenstein,6,1780
2014,5.0,Spring,Switzerland and Liechtenstein,7,1692
2014,5.0,Spring,Switzerland and Liechtenstein,8,158
2014,6.0,Summer,Austria,1,793
2014,6.0,Summer,Austria,2,6851
2014,6.0,Summer,Austria,3,3659
2014,6.0,Summer,Austria,4,2485
2014,6.0,Summer,Austria,5,14206
2014,6.0,Summer,Austria,6,1972
2014,6.0,Summer,Austria,7,817
2014,6.0,Summer,Austria,8,409
2014,6.0,Summer,Benelux countries,1,417
2014,6.0,Summer,Benelux countries,2,3570
2014,6.0,Summer,Benelux countries,3,2154
2014,6.0,Summer,Benelux countries,4,1561
2014,6.0,Summer,Benelux countries,5,7860
2014,6.0,Summer,Benelux countries,6,747
2014,6.0,Summer,Benelux countries,7,1079
2014,6.0,Summer,Benelux countries,8,382
2014,6.0,Summer,Germany,1,3640
2014,6.0,Summer,Germany,2,78558
2014,6.0,Summer,Germany,3,41602
2014,6.0,Summer,Germany,4,20100
2014,6.0,Summer,Germany,5,145052
2014,6.0,Summer,Germany,6,15296
2014,6.0,Summer,Germany,7,10333
2014,6.0,Summer,Germany,8,5571
2014,6.0,Summer,Italy,1,2325
2014,6.0,Summer,Italy,2,17175
2014,6.0,Summer,Italy,3,12023
2014,6.0,Summer,Italy,4,17194
2014,6.0,Summer,Italy,5,52728
2014,6.0,Summer,Italy,6,2168
2014,6.0,Summer,Italy,7,2529
2014,6.0,Summer,Italy,8,2402
2014,6.0,Summer,Other countries,1,2363
2014,6.0,Summer,Other countries,2,6359
2014,6.0,Summer,Other countries,3,4729
2014,6.0,Summer,Other countries,4,3557
2014,6.0,Summer,Other countries,5,18355
2014,6.0,Summer,Other countries,6,958
2014,6.0,Summer,Other countries,7,1162
2014,6.0,Summer,Other countries,8,825
2014,6.0,Summer,Switzerland and Liechtenstein,1,448
2014,6.0,Summer,Switzerland and Liechtenstein,2,9584
2014,6.0,Summer,Switzerland and Liechtenstein,3,3250
2014,6.0,Summer,Switzerland and Liechtenstein,4,1264
2014,6.0,Summer,Switzerland and Liechtenstein,5,14282
2014,6.0,Summer,Switzerland and Liechtenstein,6,1327
2014,6.0,Summer,Switzerland and Liechtenstein,7,1844
2014,6.0,Summer,Switzerland and Liechtenstein,8,298
