Year,Month,District,Nationality,Arrivals,Present
2010,11.0,Bolzano,Switzerland and Liechtenstein,455,853
2010,11.0,Burggrafenamt,Austria,2963,8203
2010,11.0,Burggrafenamt,Benelux countries,142,862
2010,11.0,Burggrafenamt,Germany,12208,76221
2010,11.0,Burggrafenamt,Italy,20486,50825
2010,11.0,Burggrafenamt,Other countries,1513,10031
2010,11.0,Burggrafenamt,Switzerland and Liechtenstein,2686,11804
2010,11.0,Oltradige-Bassa Ates.,Austria,1431,2622
2010,11.0,Oltradige-Bassa Ates.,Benelux countries,131,437
2010,11.0,Oltradige-Bassa Ates.,Germany,4124,15570
2010,11.0,Oltradige-Bassa Ates.,Italy,6779,19314
2010,11.0,Oltradige-Bassa Ates.,Other countries,1118,7599
2010,11.0,Oltradige-Bassa Ates.,Switzerland and Liechtenstein,377,1342
2010,11.0,Salto-Schiliar,Austria,479,1299
2010,11.0,Salto-Schiliar,Benelux countries,41,173
2010,11.0,Salto-Schiliar,Germany,2324,14110
2010,11.0,Salto-Schiliar,Italy,7025,21167
2010,11.0,Salto-Schiliar,Other countries,373,2518
2010,11.0,Salto-Schiliar,Switzerland and Liechtenstein,166,1078
2010,11.0,Val Pusteria,Austria,1550,4356
2010,11.0,Val Pusteria,Benelux countries,74,572
2010,11.0,Val Pusteria,Germany,3678,17290
2010,11.0,Val Pusteria,Italy,9588,28398
2010,11.0,Val Pusteria,Other countries,650,3808
2010,11.0,Val Pusteria,Switzerland and Liechtenstein,272,1004
2010,11.0,Val Venosta,Austria,621,2045
2010,11.0,Val Venosta,Benelux countries,76,492
2010,11.0,Val Venosta,Germany,2944,14671
2010,11.0,Val Venosta,Italy,5618,14716
2010,11.0,Val Venosta,Other countries,1319,8214
2010,11.0,Val Venosta,Switzerland and Liechtenstein,412,1493
2010,11.0,Valle Isarco,Austria,1704,3309
2010,11.0,Valle Isarco,Benelux countries,88,306
2010,11.0,Valle Isarco,Germany,5116,18390
2010,11.0,Valle Isarco,Italy,7095,20776
2010,11.0,Valle Isarco,Other countries,520,3001
2010,11.0,Valle Isarco,Switzerland and Liechtenstein,301,799
2010,12.0,Alta Valle Isarco,Austria,345,907
2010,12.0,Alta Valle Isarco,Benelux countries,422,2376
2010,12.0,Alta Valle Isarco,Germany,9743,40907
2010,12.0,Alta Valle Isarco,Italy,21312,61771
2010,12.0,Alta Valle Isarco,Other countries,686,3243
2010,12.0,Alta Valle Isarco,Switzerland and Liechtenstein,186,553
2010,12.0,Bolzano,Austria,748,1354
2010,12.0,Bolzano,Benelux countries,81,191
2010,12.0,Bolzano,Germany,2106,4716
2010,12.0,Bolzano,Italy,21332,45216
2010,12.0,Bolzano,Other countries,1522,4492
2010,12.0,Bolzano,Switzerland and Liechtenstein,565,934
2010,12.0,Burggrafenamt,Austria,1144,3082
2010,12.0,Burggrafenamt,Benelux countries,306,1868
2010,12.0,Burggrafenamt,Germany,9863,45365
2010,12.0,Burggrafenamt,Italy,47356,125697
2010,12.0,Burggrafenamt,Other countries,1507,9837
2010,12.0,Burggrafenamt,Switzerland and Liechtenstein,1631,6385
2010,12.0,Oltradige-Bassa Ates.,Austria,430,971
2010,12.0,Oltradige-Bassa Ates.,Benelux countries,101,490
2010,12.0,Oltradige-Bassa Ates.,Germany,3210,11853
2010,12.0,Oltradige-Bassa Ates.,Italy,14839,35021
2010,12.0,Oltradige-Bassa Ates.,Other countries,663,6021
2010,12.0,Oltradige-Bassa Ates.,Switzerland and Liechtenstein,461,1152
2010,12.0,Salto-Schiliar,Austria,1068,4083
2010,12.0,Salto-Schiliar,Benelux countries,3168,19969
2010,12.0,Salto-Schiliar,Germany,16984,86203
2010,12.0,Salto-Schiliar,Italy,60817,249037
2010,12.0,Salto-Schiliar,Other countries,8718,48295
2010,12.0,Salto-Schiliar,Switzerland and Liechtenstein,987,4647
2010,12.0,Val Pusteria,Austria,1980,6538
2010,12.0,Val Pusteria,Benelux countries,3174,19633
2010,12.0,Val Pusteria,Germany,32866,174777
2010,12.0,Val Pusteria,Italy,121166,498122
2010,12.0,Val Pusteria,Other countries,17707,82496
2010,12.0,Val Pusteria,Switzerland and Liechtenstein,1127,4378
2010,12.0,Val Venosta,Austria,459,1622
2010,12.0,Val Venosta,Benelux countries,750,5076
2010,12.0,Val Venosta,Germany,11058,55363
2010,12.0,Val Venosta,Italy,8689,27399
2010,12.0,Val Venosta,Other countries,1705,10319
2010,12.0,Val Venosta,Switzerland and Liechtenstein,787,2960
2010,12.0,Valle Isarco,Austria,832,2084
2010,12.0,Valle Isarco,Benelux countries,590,2327
2010,12.0,Valle Isarco,Germany,12292,54578
2010,12.0,Valle Isarco,Italy,29872,87365
2010,12.0,Valle Isarco,Other countries,2747,12667
2010,12.0,Valle Isarco,Switzerland and Liechtenstein,754,2208
2011,1.0,Alta Valle Isarco,Austria,417,1281
2011,1.0,Alta Valle Isarco,Benelux countries,350,1522
2011,1.0,Alta Valle Isarco,Germany,18364,77958
2011,1.0,Alta Valle Isarco,Italy,11695,50923
2011,1.0,Alta Valle Isarco,Other countries,763,3517
2011,1.0,Alta Valle Isarco,Switzerland and Liechtenstein,171,723
2011,1.0,Bolzano,Austria,622,1766
2011,1.0,Bolzano,Benelux countries,277,776
2011,1.0,Bolzano,Germany,1652,4348
2011,1.0,Bolzano,Italy,10153,23029
2011,1.0,Bolzano,Other countries,1708,4213
2011,1.0,Bolzano,Switzerland and Liechtenstein,298,515
2011,1.0,Burggrafenamt,Austria,835,2702
2011,1.0,Burggrafenamt,Benelux countries,141,815
2011,1.0,Burggrafenamt,Germany,7617,47770
2011,1.0,Burggrafenamt,Italy,21876,87326
2011,1.0,Burggrafenamt,Other countries,1350,9379
2011,1.0,Burggrafenamt,Switzerland and Liechtenstein,865,4339
2011,1.0,Oltradige-Bassa Ates.,Austria,185,403
2011,1.0,Oltradige-Bassa Ates.,Benelux countries,215,1317
2011,1.0,Oltradige-Bassa Ates.,Germany,1868,11185
2011,1.0,Oltradige-Bassa Ates.,Italy,6510,21656
2011,1.0,Oltradige-Bassa Ates.,Other countries,1302,8507
2011,1.0,Oltradige-Bassa Ates.,Switzerland and Liechtenstein,171,689
2011,1.0,Salto-Schiliar,Austria,1594,7736
2011,1.0,Salto-Schiliar,Benelux countries,5991,34778
2011,1.0,Salto-Schiliar,Germany,33681,197718
2011,1.0,Salto-Schiliar,Italy,57074,289837
2011,1.0,Salto-Schiliar,Other countries,22917,147884
2011,1.0,Salto-Schiliar,Switzerland and Liechtenstein,1601,8107
2011,1.0,Val Pusteria,Austria,3594,15262
2011,1.0,Val Pusteria,Benelux countries,5721,33424
2011,1.0,Val Pusteria,Germany,74205,411910
2011,1.0,Val Pusteria,Italy,126164,631813
2011,1.0,Val Pusteria,Other countries,31493,180421
2011,1.0,Val Pusteria,Switzerland and Liechtenstein,1460,6954
2011,1.0,Val Venosta,Austria,392,1441
2011,1.0,Val Venosta,Benelux countries,802,5002
2011,1.0,Val Venosta,Germany,17314,100966
2011,1.0,Val Venosta,Italy,7834,36836
2011,1.0,Val Venosta,Other countries,2732,16520
2011,1.0,Val Venosta,Switzerland and Liechtenstein,1742,6917
2011,1.0,Valle Isarco,Austria,925,2563
2011,1.0,Valle Isarco,Benelux countries,724,3063
2011,1.0,Valle Isarco,Germany,24194,119740
2011,1.0,Valle Isarco,Italy,20601,87240
2011,1.0,Valle Isarco,Other countries,3689,18632
2011,1.0,Valle Isarco,Switzerland and Liechtenstein,683,2775
2011,2.0,Alta Valle Isarco,Austria,799,3572
2011,2.0,Alta Valle Isarco,Benelux countries,1064,4418
2011,2.0,Alta Valle Isarco,Germany,15363,67582
2011,2.0,Alta Valle Isarco,Italy,7434,25617
2011,2.0,Alta Valle Isarco,Other countries,1878,9913
2011,2.0,Alta Valle Isarco,Switzerland and Liechtenstein,407,2320
2011,2.0,Bolzano,Austria,836,1536
2011,2.0,Bolzano,Benelux countries,196,347
2011,2.0,Bolzano,Germany,1842,3478
2011,2.0,Bolzano,Italy,7455,15236
2011,2.0,Bolzano,Other countries,1621,3916
2011,2.0,Bolzano,Switzerland and Liechtenstein,279,565
2011,2.0,Burggrafenamt,Austria,1582,5493
2011,2.0,Burggrafenamt,Benelux countries,461,3091
2011,2.0,Burggrafenamt,Germany,6628,37075
2011,2.0,Burggrafenamt,Italy,11090,36118
2011,2.0,Burggrafenamt,Other countries,1646,9912
2011,2.0,Burggrafenamt,Switzerland and Liechtenstein,1395,6727
2011,2.0,Oltradige-Bassa Ates.,Austria,502,1656
2011,2.0,Oltradige-Bassa Ates.,Benelux countries,318,826
2011,2.0,Oltradige-Bassa Ates.,Germany,3056,13042
2011,2.0,Oltradige-Bassa Ates.,Italy,4203,14801
2011,2.0,Oltradige-Bassa Ates.,Other countries,1424,9971
2011,2.0,Oltradige-Bassa Ates.,Switzerland and Liechtenstein,298,1532
2011,2.0,Salto-Schiliar,Austria,2516,12895
2011,2.0,Salto-Schiliar,Benelux countries,8490,53515
2011,2.0,Salto-Schiliar,Germany,29418,194199
2011,2.0,Salto-Schiliar,Italy,45141,208369
2011,2.0,Salto-Schiliar,Other countries,22790,152091
2011,2.0,Salto-Schiliar,Switzerland and Liechtenstein,1490,9189
2011,2.0,Val Pusteria,Austria,6368,34142
2011,2.0,Val Pusteria,Benelux countries,6763,41284
2011,2.0,Val Pusteria,Germany,58119,371711
2011,2.0,Val Pusteria,Italy,94504,442090
2011,2.0,Val Pusteria,Other countries,32332,193825
2011,2.0,Val Pusteria,Switzerland and Liechtenstein,1458,8806
2011,2.0,Val Venosta,Austria,1053,4115
2011,2.0,Val Venosta,Benelux countries,2623,14535
2011,2.0,Val Venosta,Germany,13744,79812
2011,2.0,Val Venosta,Italy,5334,18811
2011,2.0,Val Venosta,Other countries,3434,22655
2011,2.0,Val Venosta,Switzerland and Liechtenstein,2548,15417
2011,2.0,Valle Isarco,Austria,1703,6089
2011,2.0,Valle Isarco,Benelux countries,1432,5268
2011,2.0,Valle Isarco,Germany,21254,110871
2011,2.0,Valle Isarco,Italy,12792,43262
2011,2.0,Valle Isarco,Other countries,7671,37231
2011,2.0,Valle Isarco,Switzerland and Liechtenstein,936,5771
2011,3.0,Alta Valle Isarco,Austria,489,1555
2011,3.0,Alta Valle Isarco,Benelux countries,744,4251
2011,3.0,Alta Valle Isarco,Germany,17270,74626
2011,3.0,Alta Valle Isarco,Italy,6848,25668
2011,3.0,Alta Valle Isarco,Other countries,1371,6049
2011,3.0,Alta Valle Isarco,Switzerland and Liechtenstein,220,1221
2011,3.0,Bolzano,Austria,964,1577
2011,3.0,Bolzano,Benelux countries,166,305
2011,3.0,Bolzano,Germany,3364,6632
2011,3.0,Bolzano,Italy,8796,17777
2011,3.0,Bolzano,Other countries,2074,5445
2011,3.0,Bolzano,Switzerland and Liechtenstein,302,641
2011,3.0,Burggrafenamt,Austria,1904,5480
2011,3.0,Burggrafenamt,Benelux countries,284,1648
2011,3.0,Burggrafenamt,Germany,16031,77645
2011,3.0,Burggrafenamt,Italy,12554,43154
2011,3.0,Burggrafenamt,Other countries,1675,12347
2011,3.0,Burggrafenamt,Switzerland and Liechtenstein,2229,9767
2011,3.0,Oltradige-Bassa Ates.,Austria,619,1431
2011,3.0,Oltradige-Bassa Ates.,Benelux countries,561,2876
2011,3.0,Oltradige-Bassa Ates.,Germany,4859,18760
2011,3.0,Oltradige-Bassa Ates.,Italy,5092,18530
2011,3.0,Oltradige-Bassa Ates.,Other countries,1152,8499
2011,3.0,Oltradige-Bassa Ates.,Switzerland and Liechtenstein,371,1339
2011,3.0,Salto-Schiliar,Austria,1941,10552
2011,3.0,Salto-Schiliar,Benelux countries,6681,48989
2011,3.0,Salto-Schiliar,Germany,32543,212333
2011,3.0,Salto-Schiliar,Italy,41124,219663
2011,3.0,Salto-Schiliar,Other countries,13969,104082
2011,3.0,Salto-Schiliar,Switzerland and Liechtenstein,1332,8735
2011,3.0,Val Pusteria,Austria,4015,20007
2011,3.0,Val Pusteria,Benelux countries,10343,66409
2011,3.0,Val Pusteria,Germany,63723,395204
2011,3.0,Val Pusteria,Italy,73841,386842
2011,3.0,Val Pusteria,Other countries,18704,122532
2011,3.0,Val Pusteria,Switzerland and Liechtenstein,1348,8367
2011,3.0,Val Venosta,Austria,1071,3715
2011,3.0,Val Venosta,Benelux countries,1249,9557
2011,3.0,Val Venosta,Germany,18687,106052
2011,3.0,Val Venosta,Italy,7086,26227
2011,3.0,Val Venosta,Other countries,2574,17123
2011,3.0,Val Venosta,Switzerland and Liechtenstein,1921,9561
2011,3.0,Valle Isarco,Austria,1103,3435
2011,3.0,Valle Isarco,Benelux countries,1703,8638
2011,3.0,Valle Isarco,Germany,19998,99871
2011,3.0,Valle Isarco,Italy,11257,42909
2011,3.0,Valle Isarco,Other countries,4886,26836
2011,3.0,Valle Isarco,Switzerland and Liechtenstein,407,2657
2011,4.0,Alta Valle Isarco,Austria,620,1362
2011,4.0,Alta Valle Isarco,Benelux countries,225,541
2011,4.0,Alta Valle Isarco,Germany,8288,25554
2011,4.0,Alta Valle Isarco,Italy,5234,14504
2011,4.0,Alta Valle Isarco,Other countries,766,2764
2011,4.0,Alta Valle Isarco,Switzerland and Liechtenstein,194,676
2011,4.0,Bolzano,Austria,1747,3478
2011,4.0,Bolzano,Benelux countries,254,468
2011,4.0,Bolzano,Germany,6975,16001
2011,4.0,Bolzano,Italy,8144,18253
2011,4.0,Bolzano,Other countries,2725,6985
2011,4.0,Bolzano,Switzerland and Liechtenstein,937,2335
2011,4.0,Burggrafenamt,Austria,7482,24162
2011,4.0,Burggrafenamt,Benelux countries,1108,7157
2011,4.0,Burggrafenamt,Germany,80526,428991
2011,4.0,Burggrafenamt,Italy,13346,41811
2011,4.0,Burggrafenamt,Other countries,2692,14900
2011,4.0,Burggrafenamt,Switzerland and Liechtenstein,15774,69487
2011,4.0,Oltradige-Bassa Ates.,Austria,3564,9912
2011,4.0,Oltradige-Bassa Ates.,Benelux countries,502,2311
2011,4.0,Oltradige-Bassa Ates.,Germany,26111,107223
2011,4.0,Oltradige-Bassa Ates.,Italy,6217,19286
2011,4.0,Oltradige-Bassa Ates.,Other countries,1170,7234
2011,4.0,Oltradige-Bassa Ates.,Switzerland and Liechtenstein,3244,12080
2011,4.0,Salto-Schiliar,Austria,734,2621
2011,4.0,Salto-Schiliar,Benelux countries,241,1604
2011,4.0,Salto-Schiliar,Germany,8258,41160
2011,4.0,Salto-Schiliar,Italy,5585,21209
2011,4.0,Salto-Schiliar,Other countries,744,5220
2011,4.0,Salto-Schiliar,Switzerland and Liechtenstein,597,2022
2011,4.0,Val Pusteria,Austria,1535,4394
2011,4.0,Val Pusteria,Benelux countries,3538,22686
2011,4.0,Val Pusteria,Germany,15844,84848
2011,4.0,Val Pusteria,Italy,14090,46031
2011,4.0,Val Pusteria,Other countries,1462,8743
2011,4.0,Val Pusteria,Switzerland and Liechtenstein,971,3292
2011,4.0,Val Venosta,Austria,1716,4835
2011,4.0,Val Venosta,Benelux countries,905,5151
2011,4.0,Val Venosta,Germany,20225,102640
2011,4.0,Val Venosta,Italy,6024,16409
2011,4.0,Val Venosta,Other countries,1780,9742
2011,4.0,Val Venosta,Switzerland and Liechtenstein,4302,15427
2011,4.0,Valle Isarco,Austria,1725,4385
2011,4.0,Valle Isarco,Benelux countries,273,852
2011,4.0,Valle Isarco,Germany,14085,53969
2011,4.0,Valle Isarco,Italy,6321,20928
2011,4.0,Valle Isarco,Other countries,1142,5707
2011,4.0,Valle Isarco,Switzerland and Liechtenstein,805,2792
2011,5.0,Alta Valle Isarco,Austria,1083,2320
2011,5.0,Alta Valle Isarco,Benelux countries,405,1176
2011,5.0,Alta Valle Isarco,Germany,8481,24943
2011,5.0,Alta Valle Isarco,Italy,3048,8740
2011,5.0,Alta Valle Isarco,Other countries,943,2628
2011,5.0,Alta Valle Isarco,Switzerland and Liechtenstein,179,571
2011,5.0,Bolzano,Austria,1998,3786
2011,5.0,Bolzano,Benelux countries,575,1209
2011,5.0,Bolzano,Germany,5496,12719
2011,5.0,Bolzano,Italy,7848,18094
2011,5.0,Bolzano,Other countries,3832,9568
2011,5.0,Bolzano,Switzerland and Liechtenstein,1005,2119
2011,5.0,Burggrafenamt,Austria,7742,27156
2011,5.0,Burggrafenamt,Benelux countries,1661,11338
2011,5.0,Burggrafenamt,Germany,69933,429999
2011,5.0,Burggrafenamt,Italy,10132,33029
2011,5.0,Burggrafenamt,Other countries,2997,16950
2011,5.0,Burggrafenamt,Switzerland and Liechtenstein,15013,82707
2011,5.0,Oltradige-Bassa Ates.,Austria,4799,13910
2011,5.0,Oltradige-Bassa Ates.,Benelux countries,873,3601
2011,5.0,Oltradige-Bassa Ates.,Germany,23001,99160
2011,5.0,Oltradige-Bassa Ates.,Italy,6233,19100
2011,5.0,Oltradige-Bassa Ates.,Other countries,1711,8812
2011,5.0,Oltradige-Bassa Ates.,Switzerland and Liechtenstein,3317,14601
2011,5.0,Salto-Schiliar,Austria,1397,4776
2011,5.0,Salto-Schiliar,Benelux countries,450,1686
2011,5.0,Salto-Schiliar,Germany,11369,51167
2011,5.0,Salto-Schiliar,Italy,4891,15734
2011,5.0,Salto-Schiliar,Other countries,1284,4349
2011,5.0,Salto-Schiliar,Switzerland and Liechtenstein,1037,3965
2011,5.0,Val Pusteria,Austria,2108,5143
2011,5.0,Val Pusteria,Benelux countries,905,3380
2011,5.0,Val Pusteria,Germany,14898,61431
2011,5.0,Val Pusteria,Italy,10284,29565
2011,5.0,Val Pusteria,Other countries,1676,7144
2011,5.0,Val Pusteria,Switzerland and Liechtenstein,1095,3633
2011,5.0,Val Venosta,Austria,1308,4037
2011,5.0,Val Venosta,Benelux countries,823,2647
2011,5.0,Val Venosta,Germany,9846,41620
2011,5.0,Val Venosta,Italy,3864,9911
2011,5.0,Val Venosta,Other countries,782,3137
2011,5.0,Val Venosta,Switzerland and Liechtenstein,3075,11673
2011,5.0,Valle Isarco,Austria,2144,5433
2011,5.0,Valle Isarco,Benelux countries,745,2458
2011,5.0,Valle Isarco,Germany,18300,72792
2011,5.0,Valle Isarco,Italy,5031,17552
2011,5.0,Valle Isarco,Other countries,1663,8755
2011,5.0,Valle Isarco,Switzerland and Liechtenstein,1007,3693
2011,6.0,Alta Valle Isarco,Austria,1095,3159
2011,6.0,Alta Valle Isarco,Benelux countries,704,2440
2011,6.0,Alta Valle Isarco,Germany,12459,47534
2011,6.0,Alta Valle Isarco,Italy,6718,21332
2011,6.0,Alta Valle Isarco,Other countries,1257,3202
2011,6.0,Alta Valle Isarco,Switzerland and Liechtenstein,387,1154
2011,6.0,Bolzano,Austria,2116,4110
2011,6.0,Bolzano,Benelux countries,817,1542
2011,6.0,Bolzano,Germany,8540,18689
2011,6.0,Bolzano,Italy,7214,15312
2011,6.0,Bolzano,Other countries,5217,12522
2011,6.0,Bolzano,Switzerland and Liechtenstein,1670,3631
2011,6.0,Burggrafenamt,Austria,7589,26519
2011,6.0,Burggrafenamt,Benelux countries,3010,19267
2011,6.0,Burggrafenamt,Germany,104392,632860
2011,6.0,Burggrafenamt,Italy,12892,44569
2011,6.0,Burggrafenamt,Other countries,4275,21450
2011,6.0,Burggrafenamt,Switzerland and Liechtenstein,13102,64872
2011,6.0,Oltradige-Bassa Ates.,Austria,5896,18765
2011,6.0,Oltradige-Bassa Ates.,Benelux countries,1626,8039
2011,6.0,Oltradige-Bassa Ates.,Germany,39800,184197
2011,6.0,Oltradige-Bassa Ates.,Italy,5470,19005
2011,6.0,Oltradige-Bassa Ates.,Other countries,2219,9962
2011,6.0,Oltradige-Bassa Ates.,Switzerland and Liechtenstein,3230,14198
2011,6.0,Salto-Schiliar,Austria,2920,10658
2011,6.0,Salto-Schiliar,Benelux countries,1900,10397
2011,6.0,Salto-Schiliar,Germany,37774,207857
2011,6.0,Salto-Schiliar,Italy,19084,77257
2011,6.0,Salto-Schiliar,Other countries,4608,19613
2011,6.0,Salto-Schiliar,Switzerland and Liechtenstein,2730,11647
2011,6.0,Val Pusteria,Austria,4771,13409
2011,6.0,Val Pusteria,Benelux countries,3212,16837
2011,6.0,Val Pusteria,Germany,44406,220623
2011,6.0,Val Pusteria,Italy,46058,170715
2011,6.0,Val Pusteria,Other countries,7077,27521
2011,6.0,Val Pusteria,Switzerland and Liechtenstein,2956,10820
2011,6.0,Val Venosta,Austria,2028,5943
2011,6.0,Val Venosta,Benelux countries,2017,8389
2011,6.0,Val Venosta,Germany,26048,113348
2011,6.0,Val Venosta,Italy,8146,26973
2011,6.0,Val Venosta,Other countries,2087,6760
2011,6.0,Val Venosta,Switzerland and Liechtenstein,4254,14037
2011,6.0,Valle Isarco,Austria,2546,7778
2011,6.0,Valle Isarco,Benelux countries,1410,5857
2011,6.0,Valle Isarco,Germany,32829,151085
2011,6.0,Valle Isarco,Italy,10435,34906
2011,6.0,Valle Isarco,Other countries,2865,13331
2011,6.0,Valle Isarco,Switzerland and Liechtenstein,1299,5161
2011,7.0,Alta Valle Isarco,Austria,1100,3352
2011,7.0,Alta Valle Isarco,Benelux countries,3237,10169
2011,7.0,Alta Valle Isarco,Germany,12012,48497
2011,7.0,Alta Valle Isarco,Italy,15052,79108
2011,7.0,Alta Valle Isarco,Other countries,2786,8311
2011,7.0,Alta Valle Isarco,Switzerland and Liechtenstein,555,1965
2011,7.0,Bolzano,Austria,1988,3869
2011,7.0,Bolzano,Benelux countries,2492,4582
2011,7.0,Bolzano,Germany,8646,18743
2011,7.0,Bolzano,Italy,6918,16035
2011,7.0,Bolzano,Other countries,7478,14316
2011,7.0,Bolzano,Switzerland and Liechtenstein,1206,2542
2011,7.0,Burggrafenamt,Austria,7213,27369
2011,7.0,Burggrafenamt,Benelux countries,9531,64522
2011,7.0,Burggrafenamt,Germany,96094,608750
2011,7.0,Burggrafenamt,Italy,23617,95797
2011,7.0,Burggrafenamt,Other countries,6432,31129
2011,7.0,Burggrafenamt,Switzerland and Liechtenstein,19028,100306
2011,7.0,Oltradige-Bassa Ates.,Austria,4916,18338
2011,7.0,Oltradige-Bassa Ates.,Benelux countries,5080,26323
2011,7.0,Oltradige-Bassa Ates.,Germany,35445,178397
2011,7.0,Oltradige-Bassa Ates.,Italy,9644,40766
2011,7.0,Oltradige-Bassa Ates.,Other countries,5031,20640
2011,7.0,Oltradige-Bassa Ates.,Switzerland and Liechtenstein,4911,24993
2011,7.0,Salto-Schiliar,Austria,2529,10777
2011,7.0,Salto-Schiliar,Benelux countries,4620,26283
2011,7.0,Salto-Schiliar,Germany,35165,224948
2011,7.0,Salto-Schiliar,Italy,62796,372665
2011,7.0,Salto-Schiliar,Other countries,8679,42775
2011,7.0,Salto-Schiliar,Switzerland and Liechtenstein,3280,16977
2011,7.0,Val Pusteria,Austria,4807,15977
2011,7.0,Val Pusteria,Benelux countries,11417,66684
2011,7.0,Val Pusteria,Germany,43312,239653
2011,7.0,Val Pusteria,Italy,153727,894984
2011,7.0,Val Pusteria,Other countries,14843,58105
2011,7.0,Val Pusteria,Switzerland and Liechtenstein,4343,19074
2011,7.0,Val Venosta,Austria,2976,9219
2011,7.0,Val Venosta,Benelux countries,6642,39553
2011,7.0,Val Venosta,Germany,27398,131398
2011,7.0,Val Venosta,Italy,22927,99692
2011,7.0,Val Venosta,Other countries,3632,14214
2011,7.0,Val Venosta,Switzerland and Liechtenstein,5871,21455
2011,7.0,Valle Isarco,Austria,2693,8358
2011,7.0,Valle Isarco,Benelux countries,5109,19160
2011,7.0,Valle Isarco,Germany,31820,165477
2011,7.0,Valle Isarco,Italy,25021,128335
2011,7.0,Valle Isarco,Other countries,5452,19090
2011,7.0,Valle Isarco,Switzerland and Liechtenstein,1721,7235
2011,8.0,Alta Valle Isarco,Austria,1007,2635
2011,8.0,Alta Valle Isarco,Benelux countries,1281,4322
2011,8.0,Alta Valle Isarco,Germany,10992,43925
2011,8.0,Alta Valle Isarco,Italy,25191,153186
2011,8.0,Alta Valle Isarco,Other countries,1371,4435
2011,8.0,Alta Valle Isarco,Switzerland and Liechtenstein,262,1045
2011,8.0,Bolzano,Austria,2531,5640
2011,8.0,Bolzano,Benelux countries,1339,2859
2011,8.0,Bolzano,Germany,10941,26048
2011,8.0,Bolzano,Italy,7610,17909
2011,8.0,Bolzano,Other countries,5673,13017
2011,8.0,Bolzano,Switzerland and Liechtenstein,1156,2286
2011,8.0,Burggrafenamt,Austria,6761,28709
2011,8.0,Burggrafenamt,Benelux countries,5231,42975
2011,8.0,Burggrafenamt,Germany,113502,766475
2011,8.0,Burggrafenamt,Italy,40972,214756
