Year,Month,District,Nationality,Arrivals,Present
2010,1.0,Tirol,Österreich,10,50
2010,1.0,Tisens,Andere Länder,51,394
2010,1.0,Tisens,Deutschland,118,1182
2010,1.0,Tisens,Italien,21,400
2010,1.0,Tisens,Schweiz und Liechtenstein,2,25
2010,1.0,Toblach,Andere Länder,1173,6186
2010,1.0,Toblach,Beneluxstaaten,297,2079
2010,1.0,Toblach,Deutschland,1555,8758
2010,1.0,Toblach,Italien,7998,42078
2010,1.0,Toblach,Schweiz und Liechtenstein,63,247
2010,1.0,Toblach,Österreich,153,563
2010,1.0,Tramin a.d. Weinstr.,Andere Länder,17,32
2010,1.0,Tramin a.d. Weinstr.,Deutschland,22,451
2010,1.0,Tramin a.d. Weinstr.,Italien,78,357
2010,1.0,Tramin a.d. Weinstr.,Österreich,1,1
2010,1.0,Truden im Naturpark,Andere Länder,399,2095
2010,1.0,Truden im Naturpark,Deutschland,78,351
2010,1.0,Truden im Naturpark,Italien,291,1506
2010,1.0,Truden im Naturpark,Schweiz und Liechtenstein,154,823
2010,1.0,Truden im Naturpark,Österreich,0,26
2010,1.0,Tscherms,Andere Länder,44,252
2010,1.0,Tscherms,Beneluxstaaten,3,21
2010,1.0,Tscherms,Deutschland,105,588
2010,1.0,Tscherms,Italien,222,1095
2010,1.0,Tscherms,Schweiz und Liechtenstein,4,16
2010,1.0,Tscherms,Österreich,38,233
2010,1.0,U.L.Frau i.W.-St.Felix,Beneluxstaaten,2,4
2010,1.0,U.L.Frau i.W.-St.Felix,Deutschland,16,84
2010,1.0,U.L.Frau i.W.-St.Felix,Italien,153,612
2010,1.0,U.L.Frau i.W.-St.Felix,Österreich,1,1
2010,1.0,Ulten,Andere Länder,43,232
2010,1.0,Ulten,Beneluxstaaten,24,85
2010,1.0,Ulten,Deutschland,1620,9708
2010,1.0,Ulten,Italien,1447,4948
2010,1.0,Ulten,Schweiz und Liechtenstein,47,240
2010,1.0,Ulten,Österreich,89,367
2010,1.0,Vahrn,Andere Länder,48,296
2010,1.0,Vahrn,Beneluxstaaten,14,16
2010,1.0,Vahrn,Deutschland,307,1510
2010,1.0,Vahrn,Italien,459,2128
2010,1.0,Vahrn,Schweiz und Liechtenstein,176,830
2010,1.0,Vahrn,Österreich,24,49
2010,1.0,Villanders,Andere Länder,35,236
2010,1.0,Villanders,Beneluxstaaten,95,218
2010,1.0,Villanders,Deutschland,953,5209
2010,1.0,Villanders,Italien,361,1283
2010,1.0,Villanders,Schweiz und Liechtenstein,2,8
2010,1.0,Villanders,Österreich,3,8
2010,1.0,Villnöss,Andere Länder,19,203
2010,1.0,Villnöss,Beneluxstaaten,7,64
2010,1.0,Villnöss,Deutschland,139,949
2010,1.0,Villnöss,Italien,797,3920
2010,1.0,Villnöss,Österreich,6,26
2010,1.0,Vintl,Andere Länder,28,260
2010,1.0,Vintl,Beneluxstaaten,86,203
2010,1.0,Vintl,Deutschland,695,2732
2010,1.0,Vintl,Italien,305,1703
2010,1.0,Vintl,Schweiz und Liechtenstein,11,43
2010,1.0,Vintl,Österreich,28,37
2010,1.0,Völs am Schlern,Andere Länder,587,2814
2010,1.0,Völs am Schlern,Beneluxstaaten,53,429
2010,1.0,Völs am Schlern,Deutschland,1277,8203
2010,1.0,Völs am Schlern,Italien,2289,10906
2010,1.0,Völs am Schlern,Schweiz und Liechtenstein,103,548
2010,1.0,Völs am Schlern,Österreich,151,750
2010,1.0,Vöran,Andere Länder,9,89
2010,1.0,Vöran,Beneluxstaaten,0,8
2010,1.0,Vöran,Deutschland,44,340
2010,1.0,Vöran,Italien,71,511
2010,1.0,Waidbruck,Andere Länder,2,83
2010,1.0,Welsberg-Taisten,Andere Länder,330,1244
2010,1.0,Welsberg-Taisten,Beneluxstaaten,186,1194
2010,1.0,Welsberg-Taisten,Deutschland,1261,6375
2010,1.0,Welsberg-Taisten,Italien,1521,7588
2010,1.0,Welsberg-Taisten,Schweiz und Liechtenstein,45,186
2010,1.0,Welsberg-Taisten,Österreich,76,212
2010,1.0,Welschnofen,Andere Länder,421,1999
2010,1.0,Welschnofen,Beneluxstaaten,65,440
2010,1.0,Welschnofen,Deutschland,1575,9046
2010,1.0,Welschnofen,Italien,2633,12768
2010,1.0,Welschnofen,Schweiz und Liechtenstein,30,135
2010,1.0,Welschnofen,Österreich,40,116
2010,1.0,Wengen,Andere Länder,329,1541
2010,1.0,Wengen,Beneluxstaaten,37,211
2010,1.0,Wengen,Deutschland,1006,5148
2010,1.0,Wengen,Italien,812,5179
2010,1.0,Wengen,Schweiz und Liechtenstein,2,17
2010,1.0,Wengen,Österreich,18,67
2010,1.0,Wolkenstein in Gröden,Andere Länder,9205,60260
2010,1.0,Wolkenstein in Gröden,Beneluxstaaten,2666,15409
2010,1.0,Wolkenstein in Gröden,Deutschland,9051,48920
2010,1.0,Wolkenstein in Gröden,Italien,13090,73186
2010,1.0,Wolkenstein in Gröden,Schweiz und Liechtenstein,679,3686
2010,1.0,Wolkenstein in Gröden,Österreich,840,3724
2010,2.0,Abtei,Andere Länder,2945,19724
2010,2.0,Abtei,Beneluxstaaten,864,6292
2010,2.0,Abtei,Deutschland,6918,46471
2010,2.0,Abtei,Italien,17890,102390
2010,2.0,Abtei,Schweiz und Liechtenstein,248,1407
2010,2.0,Abtei,Österreich,350,3146
2010,2.0,Ahrntal,Andere Länder,817,5237
2010,2.0,Ahrntal,Beneluxstaaten,1894,11730
2010,2.0,Ahrntal,Deutschland,12515,78791
2010,2.0,Ahrntal,Italien,3227,12886
2010,2.0,Ahrntal,Schweiz und Liechtenstein,170,1093
2010,2.0,Ahrntal,Österreich,300,1717
2010,2.0,Aldein,Andere Länder,10,31
2010,2.0,Aldein,Beneluxstaaten,32,160
2010,2.0,Aldein,Deutschland,1130,7965
2010,2.0,Aldein,Italien,236,789
2010,2.0,Aldein,Schweiz und Liechtenstein,6,8
2010,2.0,Algund,Andere Länder,18,376
2010,2.0,Algund,Beneluxstaaten,3,7
2010,2.0,Algund,Deutschland,94,384
2010,2.0,Algund,Italien,240,864
2010,2.0,Algund,Schweiz und Liechtenstein,12,55
2010,2.0,Algund,Österreich,66,226
2010,2.0,Altrei,Andere Länder,176,1032
2010,2.0,Altrei,Beneluxstaaten,175,1166
2010,2.0,Altrei,Deutschland,163,861
2010,2.0,Altrei,Italien,35,78
2010,2.0,Andrian,Andere Länder,8,36
2010,2.0,Andrian,Beneluxstaaten,1,1
2010,2.0,Andrian,Deutschland,35,113
2010,2.0,Andrian,Italien,55,352
2010,2.0,Andrian,Schweiz und Liechtenstein,2,2
2010,2.0,Andrian,Österreich,29,167
2010,2.0,Auer,Andere Länder,115,245
2010,2.0,Auer,Beneluxstaaten,74,82
2010,2.0,Auer,Deutschland,76,120
2010,2.0,Auer,Italien,541,1684
2010,2.0,Auer,Schweiz und Liechtenstein,3,3
2010,2.0,Auer,Österreich,9,22
2010,2.0,Barbian,Andere Länder,201,1356
2010,2.0,Barbian,Beneluxstaaten,288,739
2010,2.0,Barbian,Deutschland,838,3877
2010,2.0,Barbian,Italien,107,323
2010,2.0,Barbian,Österreich,15,97
2010,2.0,Bozen,Andere Länder,1435,4106
2010,2.0,Bozen,Beneluxstaaten,278,381
2010,2.0,Bozen,Deutschland,1839,3379
2010,2.0,Bozen,Italien,7417,16137
2010,2.0,Bozen,Schweiz und Liechtenstein,176,300
2010,2.0,Bozen,Österreich,542,893
2010,2.0,Branzoll,Andere Länder,10,160
2010,2.0,Branzoll,Beneluxstaaten,2,2
2010,2.0,Branzoll,Deutschland,1,2
2010,2.0,Branzoll,Italien,105,390
2010,2.0,Branzoll,Schweiz und Liechtenstein,2,10
2010,2.0,Brenner,Andere Länder,238,1053
2010,2.0,Brenner,Beneluxstaaten,244,1442
2010,2.0,Brenner,Deutschland,2837,14281
2010,2.0,Brenner,Italien,1645,8765
2010,2.0,Brenner,Schweiz und Liechtenstein,99,680
2010,2.0,Brenner,Österreich,28,144
2010,2.0,Brixen,Andere Länder,1357,6364
2010,2.0,Brixen,Beneluxstaaten,260,718
2010,2.0,Brixen,Deutschland,5258,23326
2010,2.0,Brixen,Italien,4428,14915
2010,2.0,Brixen,Schweiz und Liechtenstein,152,517
2010,2.0,Brixen,Österreich,458,1296
2010,2.0,Bruneck,Andere Länder,2492,13768
2010,2.0,Bruneck,Beneluxstaaten,762,4605
2010,2.0,Bruneck,Deutschland,3733,20176
2010,2.0,Bruneck,Italien,6328,26478
2010,2.0,Bruneck,Schweiz und Liechtenstein,120,767
2010,2.0,Bruneck,Österreich,516,2767
2010,2.0,Burgstall,Andere Länder,20,133
2010,2.0,Burgstall,Beneluxstaaten,2,3
2010,2.0,Burgstall,Deutschland,60,206
2010,2.0,Burgstall,Italien,648,1809
2010,2.0,Burgstall,Schweiz und Liechtenstein,6,8
2010,2.0,Burgstall,Österreich,32,56
2010,2.0,Corvara,Andere Länder,2711,17957
2010,2.0,Corvara,Beneluxstaaten,1121,7220
2010,2.0,Corvara,Deutschland,7509,51827
2010,2.0,Corvara,Italien,14347,83808
2010,2.0,Corvara,Schweiz und Liechtenstein,282,1904
2010,2.0,Corvara,Österreich,583,4619
2010,2.0,Deutschnofen,Andere Länder,1662,12275
2010,2.0,Deutschnofen,Beneluxstaaten,335,2375
2010,2.0,Deutschnofen,Deutschland,4507,28793
2010,2.0,Deutschnofen,Italien,2134,8621
2010,2.0,Deutschnofen,Schweiz und Liechtenstein,98,668
2010,2.0,Deutschnofen,Österreich,113,610
2010,2.0,Enneberg,Andere Länder,1978,12772
2010,2.0,Enneberg,Beneluxstaaten,427,2685
2010,2.0,Enneberg,Deutschland,2144,12496
2010,2.0,Enneberg,Italien,11754,64959
2010,2.0,Enneberg,Schweiz und Liechtenstein,98,484
2010,2.0,Enneberg,Österreich,172,1072
2010,2.0,Eppan a.d. Weinstr.,Andere Länder,75,2360
2010,2.0,Eppan a.d. Weinstr.,Beneluxstaaten,4,16
2010,2.0,Eppan a.d. Weinstr.,Deutschland,259,1116
2010,2.0,Eppan a.d. Weinstr.,Italien,461,3234
2010,2.0,Eppan a.d. Weinstr.,Schweiz und Liechtenstein,78,223
2010,2.0,Eppan a.d. Weinstr.,Österreich,31,57
2010,2.0,Feldthurns,Andere Länder,169,1424
2010,2.0,Feldthurns,Beneluxstaaten,26,167
2010,2.0,Feldthurns,Deutschland,599,2792
2010,2.0,Feldthurns,Italien,426,1231
2010,2.0,Feldthurns,Schweiz und Liechtenstein,65,192
2010,2.0,Feldthurns,Österreich,60,448
2010,2.0,Franzensfeste,Andere Länder,7,7
2010,2.0,Franzensfeste,Beneluxstaaten,11,11
2010,2.0,Franzensfeste,Deutschland,196,856
2010,2.0,Franzensfeste,Italien,169,530
2010,2.0,Franzensfeste,Schweiz und Liechtenstein,1,3
2010,2.0,Freienfeld,Andere Länder,266,1266
2010,2.0,Freienfeld,Beneluxstaaten,230,348
2010,2.0,Freienfeld,Deutschland,2015,6375
2010,2.0,Freienfeld,Italien,458,1287
2010,2.0,Freienfeld,Schweiz und Liechtenstein,2,2
2010,2.0,Freienfeld,Österreich,35,80
2010,2.0,Gais,Andere Länder,667,3027
2010,2.0,Gais,Beneluxstaaten,577,3192
2010,2.0,Gais,Deutschland,2159,10422
2010,2.0,Gais,Italien,1196,4436
2010,2.0,Gais,Schweiz und Liechtenstein,22,105
2010,2.0,Gais,Österreich,248,1242
2010,2.0,Gargazon,Andere Länder,7,123
2010,2.0,Gargazon,Beneluxstaaten,1,2
2010,2.0,Gargazon,Deutschland,6,320
2010,2.0,Gargazon,Italien,107,1284
2010,2.0,Gargazon,Österreich,3,9
2010,2.0,Glurns,Beneluxstaaten,19,35
2010,2.0,Glurns,Deutschland,60,165
2010,2.0,Glurns,Italien,82,248
2010,2.0,Glurns,Schweiz und Liechtenstein,6,11
2010,2.0,Glurns,Österreich,8,20
2010,2.0,Graun im Vinschgau,Andere Länder,479,3157
2010,2.0,Graun im Vinschgau,Beneluxstaaten,1034,6464
2010,2.0,Graun im Vinschgau,Deutschland,6160,34360
2010,2.0,Graun im Vinschgau,Italien,961,3403
2010,2.0,Graun im Vinschgau,Schweiz und Liechtenstein,881,5781
2010,2.0,Graun im Vinschgau,Österreich,133,630
2010,2.0,Gsies,Andere Länder,264,1499
2010,2.0,Gsies,Beneluxstaaten,37,276
2010,2.0,Gsies,Deutschland,1198,7850
2010,2.0,Gsies,Italien,3202,12419
2010,2.0,Gsies,Schweiz und Liechtenstein,56,305
2010,2.0,Gsies,Österreich,130,638
2010,2.0,Hafling,Andere Länder,209,1457
2010,2.0,Hafling,Beneluxstaaten,100,671
2010,2.0,Hafling,Deutschland,2063,12875
2010,2.0,Hafling,Italien,1056,3406
2010,2.0,Hafling,Schweiz und Liechtenstein,318,2284
2010,2.0,Hafling,Österreich,147,807
2010,2.0,Innichen,Andere Länder,853,5144
2010,2.0,Innichen,Beneluxstaaten,302,1945
2010,2.0,Innichen,Deutschland,893,6114
2010,2.0,Innichen,Italien,8556,44270
2010,2.0,Innichen,Schweiz und Liechtenstein,27,198
2010,2.0,Innichen,Österreich,148,1138
2010,2.0,Jenesien,Andere Länder,6,6
2010,2.0,Jenesien,Deutschland,21,91
2010,2.0,Jenesien,Italien,33,157
2010,2.0,Jenesien,Schweiz und Liechtenstein,5,15
2010,2.0,Jenesien,Österreich,7,17
2010,2.0,Kaltern a.d. Weinstr.,Andere Länder,23,269
2010,2.0,Kaltern a.d. Weinstr.,Deutschland,51,86
2010,2.0,Kaltern a.d. Weinstr.,Italien,104,521
2010,2.0,Kaltern a.d. Weinstr.,Schweiz und Liechtenstein,9,30
2010,2.0,Kaltern a.d. Weinstr.,Österreich,11,24
2010,2.0,Karneid,Andere Länder,37,129
2010,2.0,Karneid,Deutschland,234,1074
2010,2.0,Karneid,Italien,153,483
2010,2.0,Karneid,Schweiz und Liechtenstein,1,3
2010,2.0,Karneid,Österreich,1,31
2010,2.0,Kastelbell-Tschars,Andere Länder,14,44
2010,2.0,Kastelbell-Tschars,Deutschland,27,72
2010,2.0,Kastelbell-Tschars,Italien,10,19
2010,2.0,Kastelbell-Tschars,Schweiz und Liechtenstein,5,18
2010,2.0,Kastelbell-Tschars,Österreich,8,13
2010,2.0,Kastelruth,Andere Länder,3290,21102
2010,2.0,Kastelruth,Beneluxstaaten,2060,13591
2010,2.0,Kastelruth,Deutschland,10469,70377
2010,2.0,Kastelruth,Italien,14683,67282
2010,2.0,Kastelruth,Schweiz und Liechtenstein,270,1585
2010,2.0,Kastelruth,Österreich,344,1825
2010,2.0,Kiens,Andere Länder,1609,9075
2010,2.0,Kiens,Beneluxstaaten,712,4804
2010,2.0,Kiens,Deutschland,2223,12896
2010,2.0,Kiens,Italien,1695,5927
2010,2.0,Kiens,Schweiz und Liechtenstein,26,130
2010,2.0,Kiens,Österreich,87,666
2010,2.0,Klausen,Andere Länder,189,478
2010,2.0,Klausen,Beneluxstaaten,285,695
2010,2.0,Klausen,Deutschland,1320,3876
2010,2.0,Klausen,Italien,841,1726
2010,2.0,Klausen,Schweiz und Liechtenstein,12,27
2010,2.0,Klausen,Österreich,277,1196
2010,2.0,Kurtatsch a.d. Weinstr.,Andere Länder,23,53
2010,2.0,Kurtatsch a.d. Weinstr.,Deutschland,58,164
2010,2.0,Kurtatsch a.d. Weinstr.,Italien,67,142
2010,2.0,Kurtatsch a.d. Weinstr.,Schweiz und Liechtenstein,2,2
2010,2.0,Kurtatsch a.d. Weinstr.,Österreich,18,44
2010,2.0,Kurtinig a.d. Weinstr.,Andere Länder,8,16
2010,2.0,Kurtinig a.d. Weinstr.,Deutschland,17,23
2010,2.0,Kurtinig a.d. Weinstr.,Italien,36,162
2010,2.0,Kurtinig a.d. Weinstr.,Schweiz und Liechtenstein,2,2
2010,2.0,Kurtinig a.d. Weinstr.,Österreich,13,22
2010,2.0,Laas,Andere Länder,1,3
2010,2.0,Laas,Deutschland,81,454
2010,2.0,Laas,Italien,30,86
2010,2.0,Laas,Schweiz und Liechtenstein,2,4
2010,2.0,Laas,Österreich,8,41
2010,2.0,Lajen,Andere Länder,432,2205
2010,2.0,Lajen,Beneluxstaaten,163,986
2010,2.0,Lajen,Deutschland,1401,6421
2010,2.0,Lajen,Italien,890,3327
2010,2.0,Lajen,Schweiz und Liechtenstein,15,52
2010,2.0,Lajen,Österreich,132,710
2010,2.0,Lana,Andere Länder,49,1281
2010,2.0,Lana,Beneluxstaaten,37,217
2010,2.0,Lana,Deutschland,446,1560
2010,2.0,Lana,Italien,465,1714
2010,2.0,Lana,Schweiz und Liechtenstein,31,93
2010,2.0,Lana,Österreich,68,200
2010,2.0,Latsch,Andere Länder,338,996
2010,2.0,Latsch,Beneluxstaaten,8,44
2010,2.0,Latsch,Deutschland,121,553
2010,2.0,Latsch,Italien,186,1592
2010,2.0,Latsch,Schweiz und Liechtenstein,17,60
2010,2.0,Latsch,Österreich,41,97
2010,2.0,Leifers,Andere Länder,120,1227
2010,2.0,Leifers,Beneluxstaaten,105,167
2010,2.0,Leifers,Deutschland,696,1707
2010,2.0,Leifers,Italien,1112,3822
2010,2.0,Leifers,Schweiz und Liechtenstein,9,49
2010,2.0,Leifers,Österreich,251,1151
2010,2.0,Lüsen,Andere Länder,113,653
2010,2.0,Lüsen,Beneluxstaaten,19,96
2010,2.0,Lüsen,Deutschland,862,4769
2010,2.0,Lüsen,Italien,1030,4179
2010,2.0,Lüsen,Schweiz und Liechtenstein,88,549
2010,2.0,Lüsen,Österreich,76,233
2010,2.0,Mals,Andere Länder,67,315
2010,2.0,Mals,Beneluxstaaten,64,349
2010,2.0,Mals,Deutschland,2849,13982
2010,2.0,Mals,Italien,924,3651
2010,2.0,Mals,Schweiz und Liechtenstein,733,5231
2010,2.0,Mals,Österreich,96,616
2010,2.0,Margreid a.d. Weinstr.,Andere Länder,0,159
2010,2.0,Margreid a.d. Weinstr.,Österreich,0,28
2010,2.0,Marling,Andere Länder,2,250
2010,2.0,Marling,Deutschland,8,52
2010,2.0,Marling,Italien,51,302
2010,2.0,Marling,Österreich,10,35
2010,2.0,Martell,Andere Länder,106,368
2010,2.0,Martell,Beneluxstaaten,8,50
2010,2.0,Martell,Deutschland,139,452
2010,2.0,Martell,Italien,342,963
2010,2.0,Martell,Schweiz und Liechtenstein,81,282
2010,2.0,Martell,Österreich,20,94
2010,2.0,Meran,Andere Länder,608,3176
2010,2.0,Meran,Beneluxstaaten,58,304
2010,2.0,Meran,Deutschland,1105,4142
2010,2.0,Meran,Italien,5622,19399
2010,2.0,Meran,Schweiz und Liechtenstein,133,417
2010,2.0,Meran,Österreich,378,1271
2010,2.0,Montan,Andere Länder,36,85
2010,2.0,Montan,Beneluxstaaten,55,103
2010,2.0,Montan,Deutschland,156,460
2010,2.0,Montan,Italien,236,522
2010,2.0,Montan,Schweiz und Liechtenstein,5,11
2010,2.0,Montan,Österreich,67,333
2010,2.0,Moos in Passeier,Andere Länder,18,142
2010,2.0,Moos in Passeier,Beneluxstaaten,194,1355
2010,2.0,Moos in Passeier,Deutschland,778,5555
2010,2.0,Moos in Passeier,Italien,449,1663
2010,2.0,Moos in Passeier,Schweiz und Liechtenstein,49,392
2010,2.0,Moos in Passeier,Österreich,19,77
2010,2.0,Mölten,Deutschland,18,52
2010,2.0,Mölten,Italien,46,171
2010,2.0,Mölten,Schweiz und Liechtenstein,2,8
2010,2.0,Mölten,Österreich,8,18
2010,2.0,Mühlbach,Andere Länder,1815,11034
2010,2.0,Mühlbach,Beneluxstaaten,887,5548
2010,2.0,Mühlbach,Deutschland,8786,53212
2010,2.0,Mühlbach,Italien,3771,16261
2010,2.0,Mühlbach,Schweiz und Liechtenstein,239,1528
2010,2.0,Mühlbach,Österreich,139,659
2010,2.0,Mühlwald,Andere Länder,214,1048
2010,2.0,Mühlwald,Beneluxstaaten,407,2985
2010,2.0,Mühlwald,Deutschland,1733,10093
2010,2.0,Mühlwald,Italien,175,823
2010,2.0,Mühlwald,Österreich,9,120
2010,2.0,Nals,Andere Länder,5,196
2010,2.0,Nals,Deutschland,28,108
2010,2.0,Nals,Italien,23,680
2010,2.0,Nals,Österreich,27,56
2010,2.0,Naturns,Andere Länder,14,259
2010,2.0,Naturns,Deutschland,160,587
2010,2.0,Naturns,Italien,529,1564
2010,2.0,Naturns,Schweiz und Liechtenstein,142,455
2010,2.0,Naturns,Österreich,53,267
2010,2.0,Natz-Schabs,Andere Länder,2747,11112
2010,2.0,Natz-Schabs,Beneluxstaaten,230,1169
2010,2.0,Natz-Schabs,Deutschland,3281,18937
2010,2.0,Natz-Schabs,Italien,921,4729
2010,2.0,Natz-Schabs,Schweiz und Liechtenstein,83,665
2010,2.0,Natz-Schabs,Österreich,109,459
2010,2.0,Neumarkt,Andere Länder,26,114
2010,2.0,Neumarkt,Beneluxstaaten,5,6
2010,2.0,Neumarkt,Deutschland,43,96
2010,2.0,Neumarkt,Italien,97,570
2010,2.0,Neumarkt,Österreich,8,14
2010,2.0,Niederdorf,Andere Länder,309,2053
2010,2.0,Niederdorf,Beneluxstaaten,98,659
2010,2.0,Niederdorf,Deutschland,520,2380
2010,2.0,Niederdorf,Italien,1170,5107
2010,2.0,Niederdorf,Schweiz und Liechtenstein,7,17
2010,2.0,Niederdorf,Österreich,25,123
2010,2.0,Olang,Andere Länder,2905,17780
2010,2.0,Olang,Beneluxstaaten,471,3355
2010,2.0,Olang,Deutschland,5322,31628
2010,2.0,Olang,Italien,3608,15414
2010,2.0,Olang,Schweiz und Liechtenstein,121,611
2010,2.0,Olang,Österreich,448,2535
2010,2.0,Partschins,Andere Länder,20,327
2010,2.0,Partschins,Beneluxstaaten,4,24
2010,2.0,Partschins,Deutschland,181,705
2010,2.0,Partschins,Italien,371,1038
2010,2.0,Partschins,Schweiz und Liechtenstein,41,120
2010,2.0,Partschins,Österreich,110,416
2010,2.0,Percha,Andere Länder,135,838
2010,2.0,Percha,Beneluxstaaten,13,67
2010,2.0,Percha,Deutschland,345,2092
2010,2.0,Percha,Italien,411,1334
2010,2.0,Percha,Schweiz und Liechtenstein,4,28
2010,2.0,Percha,Österreich,15,47
2010,2.0,Pfalzen,Andere Länder,872,5880
2010,2.0,Pfalzen,Beneluxstaaten,298,2274
2010,2.0,Pfalzen,Deutschland,1403,7427
2010,2.0,Pfalzen,Italien,966,3177
2010,2.0,Pfalzen,Schweiz und Liechtenstein,4,16
2010,2.0,Pfalzen,Österreich,79,607
2010,2.0,Pfatten,Deutschland,3,3
2010,2.0,Pfitsch,Andere Länder,124,954
2010,2.0,Pfitsch,Beneluxstaaten,153,1056
2010,2.0,Pfitsch,Deutschland,1086,4951
2010,2.0,Pfitsch,Italien,927,3612
2010,2.0,Pfitsch,Schweiz und Liechtenstein,14,83
2010,2.0,Pfitsch,Österreich,29,99
2010,2.0,Plaus,Andere Länder,0,28
2010,2.0,Plaus,Deutschland,0,42
2010,2.0,Plaus,Italien,0,28
2010,2.0,Plaus,Österreich,0,28
2010,2.0,Prad am Stilfser Joch,Andere Länder,78,460
2010,2.0,Prad am Stilfser Joch,Beneluxstaaten,64,386
2010,2.0,Prad am Stilfser Joch,Deutschland,500,2183
2010,2.0,Prad am Stilfser Joch,Italien,464,1304
2010,2.0,Prad am Stilfser Joch,Schweiz und Liechtenstein,37,184
2010,2.0,Prad am Stilfser Joch,Österreich,12,73
2010,2.0,Prags,Andere Länder,51,177
2010,2.0,Prags,Beneluxstaaten,50,229
2010,2.0,Prags,Deutschland,701,3828
2010,2.0,Prags,Italien,1929,7496
2010,2.0,Prags,Schweiz und Liechtenstein,24,143
2010,2.0,Prags,Österreich,66,178
2010,2.0,Prettau,Andere Länder,3,6
2010,2.0,Prettau,Beneluxstaaten,17,96
2010,2.0,Prettau,Deutschland,567,3718
2010,2.0,Prettau,Italien,311,1064
2010,2.0,Prettau,Schweiz und Liechtenstein,4,8
2010,2.0,Prettau,Österreich,52,102
2010,2.0,Proveis,Deutschland,5,15
2010,2.0,Rasen-Antholz,Andere Länder,1358,7880
2010,2.0,Rasen-Antholz,Beneluxstaaten,573,3914
2010,2.0,Rasen-Antholz,Deutschland,3376,21298
2010,2.0,Rasen-Antholz,Italien,3732,16024
2010,2.0,Rasen-Antholz,Schweiz und Liechtenstein,28,185
2010,2.0,Rasen-Antholz,Österreich,283,1537
2010,2.0,Ratschings,Andere Länder,376,2202
2010,2.0,Ratschings,Beneluxstaaten,443,2989
2010,2.0,Ratschings,Deutschland,8754,47826
2010,2.0,Ratschings,Italien,3694,12707
2010,2.0,Ratschings,Schweiz und Liechtenstein,231,1571
2010,2.0,Ratschings,Österreich,338,2200
2010,2.0,Riffian,Deutschland,3,12
2010,2.0,Riffian,Italien,13,26
2010,2.0,Ritten,Andere Länder,216,1504
2010,2.0,Ritten,Beneluxstaaten,86,503
2010,2.0,Ritten,Deutschland,1312,8096
2010,2.0,Ritten,Italien,1961,6227
2010,2.0,Ritten,Schweiz und Liechtenstein,36,174
2010,2.0,Ritten,Österreich,91,349
2010,2.0,Rodeneck,Andere Länder,851,3103
2010,2.0,Rodeneck,Beneluxstaaten,160,797
2010,2.0,Rodeneck,Deutschland,1002,5669
2010,2.0,Rodeneck,Italien,129,547
2010,2.0,Rodeneck,Österreich,4,8
2010,2.0,Salurn,Andere Länder,32,70
2010,2.0,Salurn,Beneluxstaaten,1,2
2010,2.0,Salurn,Deutschland,80,155
2010,2.0,Salurn,Italien,200,426
2010,2.0,Salurn,Schweiz und Liechtenstein,1,2
2010,2.0,Salurn,Österreich,4,8
2010,2.0,Sand in Taufers,Andere Länder,687,4467
2010,2.0,Sand in Taufers,Beneluxstaaten,312,2109
2010,2.0,Sand in Taufers,Deutschland,4225,28067
2010,2.0,Sand in Taufers,Italien,3209,11151
2010,2.0,Sand in Taufers,Schweiz und Liechtenstein,36,157
2010,2.0,Sand in Taufers,Österreich,223,1317
2010,2.0,Sarntal,Andere Länder,291,1433
2010,2.0,Sarntal,Beneluxstaaten,174,1152
2010,2.0,Sarntal,Deutschland,1156,6324
2010,2.0,Sarntal,Italien,1564,4031
2010,2.0,Sarntal,Schweiz und Liechtenstein,80,224
2010,2.0,Sarntal,Österreich,125,402
2010,2.0,Schenna,Andere Länder,22,342
2010,2.0,Schenna,Beneluxstaaten,9,116
2010,2.0,Schenna,Deutschland,610,3264
2010,2.0,Schenna,Italien,415,1896
2010,2.0,Schenna,Schweiz und Liechtenstein,55,446
2010,2.0,Schenna,Österreich,30,191
2010,2.0,Schlanders,Andere Länder,25,574
2010,2.0,Schlanders,Beneluxstaaten,4,60
2010,2.0,Schlanders,Deutschland,213,450
2010,2.0,Schlanders,Italien,295,1145
2010,2.0,Schlanders,Schweiz und Liechtenstein,5,14
2010,2.0,Schlanders,Österreich,40,65
2010,2.0,Schluderns,Andere Länder,39,171
2010,2.0,Schluderns,Beneluxstaaten,13,62
2010,2.0,Schluderns,Deutschland,503,2036
2010,2.0,Schluderns,Italien,49,128
2010,2.0,Schluderns,Schweiz und Liechtenstein,66,387
2010,2.0,Schluderns,Österreich,34,182
2010,2.0,Schnals,Andere Länder,1688,13650
2010,2.0,Schnals,Beneluxstaaten,120,677
2010,2.0,Schnals,Deutschland,2049,13105
2010,2.0,Schnals,Italien,1328,4839
2010,2.0,Schnals,Schweiz und Liechtenstein,132,986
2010,2.0,Schnals,Österreich,84,423
2010,2.0,Sexten,Andere Länder,997,5999
2010,2.0,Sexten,Beneluxstaaten,221,1640
2010,2.0,Sexten,Deutschland,3235,24435
2010,2.0,Sexten,Italien,9057,39651
2010,2.0,Sexten,Schweiz und Liechtenstein,52,248
2010,2.0,Sexten,Österreich,340,1897
2010,2.0,St.Christina in Gröden,Andere Länder,2234,14110
2010,2.0,St.Christina in Gröden,Beneluxstaaten,1297,8034
