,Year,Month,District,Category,Arrivals,Present
5853,2019,12.0,Alta Valle Isarco,Campings,347,735
5854,2019,12.0,Alta Valle Isarco,Private Lodging,995,4237
5855,2019,12.0,Alta Valle Isarco,Residence,1458,7169
5856,2019,12.0,Alta Valle Isarco,Agricaltural Lodging,2057,7952
5857,2019,12.0,Oltradige-Bassa Ates.,1-2 Star Hotel,3069,8457
5858,2019,12.0,Oltradige-Bassa Ates.,3 Star Hotel,15272,35598
5859,2019,12.0,Oltradige-Bassa Ates.,4-5 Star Hotel,2638,7718
5860,2019,12.0,Oltradige-Bassa Ates.,Other,297,689
5861,2019,12.0,Oltradige-Bassa Ates.,Private Lodging,1343,6198
5862,2019,12.0,Oltradige-Bassa Ates.,Residence,689,4754
5863,2019,12.0,Oltradige-Bassa Ates.,Agricaltural Lodging,3026,11084
5864,2020,1.0,Bolzano,1-2 Star Hotel,1337,5656
5865,2020,1.0,Bolzano,3 Star Hotel,5905,10688
5866,2020,1.0,Bolzano,4-5 Star Hotel,10857,19304
5867,2020,1.0,Bolzano,Other,597,1179
5868,2020,1.0,Bolzano,Campings,2,5
5869,2020,1.0,Bolzano,Private Lodging,2874,7609
5870,2020,1.0,Bolzano,Residence,11,535
5871,2020,1.0,Bolzano,Agricaltural Lodging,144,758
5872,2020,1.0,Burgraviato,1-2 Star Hotel,2369,7620
5873,2020,1.0,Burgraviato,3 Star Hotel,12855,42774
5874,2020,1.0,Burgraviato,4-5 Star Hotel,16471,68005
5875,2020,1.0,Burgraviato,Other,1241,4952
5876,2020,1.0,Burgraviato,Campings,168,586
5877,2020,1.0,Burgraviato,Private Lodging,3417,12787
5878,2020,1.0,Burgraviato,Private Lodging,15,59
5879,2020,1.0,Burgraviato,Residence,3354,16437
5880,2020,1.0,Burgraviato,Agricaltural Lodging,1920,12647
5881,2020,1.0,Valle Isarco,1-2 Star Hotel,6897,31828
5882,2020,1.0,Valle Isarco,3 Star Hotel,22549,90086
5883,2020,1.0,Valle Isarco,4-5 Star Hotel,18419,73636
5884,2020,1.0,Valle Isarco,Other,1715,5143
5885,2020,1.0,Valle Isarco,Campings,77,182
5886,2020,1.0,Valle Isarco,Private Lodging,2006,9938
5887,2020,1.0,Valle Isarco,Residence,2827,14437
5888,2020,1.0,Valle Isarco,Agricaltural Lodging,3906,21354
5889,2020,1.0,Val Pusteria,1-2 Star Hotel,30095,143789
5890,2020,1.0,Val Pusteria,3 Star Hotel,87788,409342
5891,2020,1.0,Val Pusteria,4-5 Star Hotel,62821,298646
5892,2020,1.0,Val Pusteria,Other,3129,11965
5893,2020,1.0,Val Pusteria,Campings,6270,34515
5894,2020,1.0,Val Pusteria,Private Lodging,21811,136168
5895,2020,1.0,Val Pusteria,Private Lodging,533,2841
5896,2020,1.0,Val Pusteria,Residence,27176,165508
5897,2020,1.0,Val Pusteria,Agricaltural Lodging,17098,101792
5898,2020,1.0,Salto-Sciliar,1-2 Star Hotel,6396,31482
5899,2020,1.0,Salto-Sciliar,3 Star Hotel,45372,235474
5900,2020,1.0,Salto-Sciliar,4-5 Star Hotel,48275,249294
5901,2020,1.0,Salto-Sciliar,Other,1234,3374
5902,2020,1.0,Salto-Sciliar,Campings,547,3840
5903,2020,1.0,Salto-Sciliar,Private Lodging,14107,95941
5904,2020,1.0,Salto-Sciliar,Private Lodging,0,32
5905,2020,1.0,Salto-Sciliar,Residence,11602,73592
5906,2020,1.0,Salto-Sciliar,Agricaltural Lodging,4817,31792
5907,2020,1.0,Val Venosta,1-2 Star Hotel,2901,13151
5908,2020,1.0,Val Venosta,3 Star Hotel,14251,70832
5909,2020,1.0,Val Venosta,4-5 Star Hotel,8398,37926
5910,2020,1.0,Val Venosta,Other,146,433
5911,2020,1.0,Val Venosta,Campings,381,2258
5912,2020,1.0,Val Venosta,Private Lodging,1455,9640
5913,2020,1.0,Val Venosta,Private Lodging,8,48
5914,2020,1.0,Val Venosta,Residence,5852,36307
5915,2020,1.0,Val Venosta,Agricaltural Lodging,1618,9870
5916,2020,1.0,Alta Valle Isarco,1-2 Star Hotel,5063,15396
5917,2020,1.0,Alta Valle Isarco,3 Star Hotel,13024,41559
5918,2020,1.0,Alta Valle Isarco,4-5 Star Hotel,15487,61081
5919,2020,1.0,Alta Valle Isarco,Other,219,3178
5920,2020,1.0,Alta Valle Isarco,Campings,138,403
5921,2020,1.0,Alta Valle Isarco,Private Lodging,863,3840
5922,2020,1.0,Alta Valle Isarco,Residence,1322,7997
5923,2020,1.0,Alta Valle Isarco,Agricaltural Lodging,1583,7530
5924,2020,1.0,Oltradige-Bassa Ates.,1-2 Star Hotel,2100,7461
5925,2020,1.0,Oltradige-Bassa Ates.,3 Star Hotel,10341,29644
5926,2020,1.0,Oltradige-Bassa Ates.,4-5 Star Hotel,1264,4390
5927,2020,1.0,Oltradige-Bassa Ates.,Other,92,290
5928,2020,1.0,Oltradige-Bassa Ates.,Private Lodging,528,4090
5929,2020,1.0,Oltradige-Bassa Ates.,Residence,634,4800
5930,2020,1.0,Oltradige-Bassa Ates.,Agricaltural Lodging,1000,6072
5931,2020,2.0,Bolzano,1-2 Star Hotel,1099,4914
5932,2020,2.0,Bolzano,3 Star Hotel,4190,6628
5933,2020,2.0,Bolzano,4-5 Star Hotel,8648,13802
5934,2020,2.0,Bolzano,Other,356,631
5935,2020,2.0,Bolzano,Campings,69,228
5936,2020,2.0,Bolzano,Private Lodging,2484,6796
5937,2020,2.0,Bolzano,Residence,10,470
5938,2020,2.0,Bolzano,Agricaltural Lodging,78,651
5939,2020,2.0,Burgraviato,1-2 Star Hotel,1360,4940
5940,2020,2.0,Burgraviato,3 Star Hotel,11158,37744
5941,2020,2.0,Burgraviato,4-5 Star Hotel,17588,66732
5942,2020,2.0,Burgraviato,Other,1727,6300
5943,2020,2.0,Burgraviato,Campings,281,763
5944,2020,2.0,Burgraviato,Private Lodging,3290,13231
5945,2020,2.0,Burgraviato,Private Lodging,1,20
5946,2020,2.0,Burgraviato,Residence,3243,13393
5947,2020,2.0,Burgraviato,Agricaltural Lodging,3153,16567
5948,2020,2.0,Valle Isarco,1-2 Star Hotel,9219,40684
5949,2020,2.0,Valle Isarco,3 Star Hotel,30976,127615
5950,2020,2.0,Valle Isarco,4-5 Star Hotel,21489,89510
5951,2020,2.0,Valle Isarco,Other,1927,5526
5952,2020,2.0,Valle Isarco,Private Lodging,3367,15847
5953,2020,2.0,Valle Isarco,Residence,3951,19106
5954,2020,2.0,Valle Isarco,Agricaltural Lodging,7176,35382
5955,2020,2.0,Val Pusteria,1-2 Star Hotel,35829,172804
5956,2020,2.0,Val Pusteria,3 Star Hotel,95421,465411
5957,2020,2.0,Val Pusteria,4-5 Star Hotel,68241,335133
5958,2020,2.0,Val Pusteria,Other,4675,16232
5959,2020,2.0,Val Pusteria,Campings,8102,40454
5960,2020,2.0,Val Pusteria,Private Lodging,31317,175265
5961,2020,2.0,Val Pusteria,Private Lodging,879,3882
5962,2020,2.0,Val Pusteria,Residence,35587,198137
5963,2020,2.0,Val Pusteria,Agricaltural Lodging,24511,136521
5964,2020,2.0,Salto-Sciliar,1-2 Star Hotel,8535,38763
5965,2020,2.0,Salto-Sciliar,3 Star Hotel,54132,273104
5966,2020,2.0,Salto-Sciliar,4-5 Star Hotel,53661,282984
5967,2020,2.0,Salto-Sciliar,Other,1517,4396
5968,2020,2.0,Salto-Sciliar,Campings,722,4024
5969,2020,2.0,Salto-Sciliar,Private Lodging,21629,123977
5970,2020,2.0,Salto-Sciliar,Residence,14810,84382
5971,2020,2.0,Salto-Sciliar,Agricaltural Lodging,8590,47735
5972,2020,2.0,Val Venosta,1-2 Star Hotel,4219,19052
5973,2020,2.0,Val Venosta,3 Star Hotel,19682,97130
5974,2020,2.0,Val Venosta,4-5 Star Hotel,11032,50210
5975,2020,2.0,Val Venosta,Other,647,1434
5976,2020,2.0,Val Venosta,Campings,492,1569
5977,2020,2.0,Val Venosta,Private Lodging,2759,16099
5978,2020,2.0,Val Venosta,Private Lodging,14,86
5979,2020,2.0,Val Venosta,Residence,8538,47574
5980,2020,2.0,Val Venosta,Agricaltural Lodging,3085,16236
5981,2020,2.0,Alta Valle Isarco,1-2 Star Hotel,5688,19018
5982,2020,2.0,Alta Valle Isarco,3 Star Hotel,15614,55019
5983,2020,2.0,Alta Valle Isarco,4-5 Star Hotel,16491,70042
5984,2020,2.0,Alta Valle Isarco,Other,849,5750
5985,2020,2.0,Alta Valle Isarco,Campings,59,128
5986,2020,2.0,Alta Valle Isarco,Private Lodging,1409,6688
5987,2020,2.0,Alta Valle Isarco,Residence,1700,10299
5988,2020,2.0,Alta Valle Isarco,Agricaltural Lodging,2528,12087
5989,2020,2.0,Oltradige-Bassa Ates.,1-2 Star Hotel,1908,8435
5990,2020,2.0,Oltradige-Bassa Ates.,3 Star Hotel,8506,26587
5991,2020,2.0,Oltradige-Bassa Ates.,4-5 Star Hotel,1076,3244
5992,2020,2.0,Oltradige-Bassa Ates.,Other,175,470
5993,2020,2.0,Oltradige-Bassa Ates.,Private Lodging,432,3975
5994,2020,2.0,Oltradige-Bassa Ates.,Residence,511,4853
5995,2020,2.0,Oltradige-Bassa Ates.,Agricaltural Lodging,837,3719
5996,2020,3.0,Bolzano,1-2 Star Hotel,211,3812
5997,2020,3.0,Bolzano,3 Star Hotel,624,1227
5998,2020,3.0,Bolzano,4-5 Star Hotel,1032,1814
5999,2020,3.0,Bolzano,Other,83,162
6000,2020,3.0,Bolzano,Campings,7,20
6001,2020,3.0,Bolzano,Private Lodging,371,1731
6002,2020,3.0,Bolzano,Residence,6,504
6003,2020,3.0,Bolzano,Agricaltural Lodging,16,253
6004,2020,3.0,Burgraviato,1-2 Star Hotel,264,1517
6005,2020,3.0,Burgraviato,3 Star Hotel,1602,5901
6006,2020,3.0,Burgraviato,4-5 Star Hotel,3787,13613
6007,2020,3.0,Burgraviato,Other,171,1165
6008,2020,3.0,Burgraviato,Campings,31,125
6009,2020,3.0,Burgraviato,Private Lodging,437,2606
6010,2020,3.0,Burgraviato,Private Lodging,1,19
6011,2020,3.0,Burgraviato,Residence,318,2944
6012,2020,3.0,Burgraviato,Agricaltural Lodging,390,2684
6013,2020,3.0,Valle Isarco,1-2 Star Hotel,940,4816
6014,2020,3.0,Valle Isarco,3 Star Hotel,3344,15831
6015,2020,3.0,Valle Isarco,4-5 Star Hotel,3127,13545
6016,2020,3.0,Valle Isarco,Other,247,707
6017,2020,3.0,Valle Isarco,Campings,8,22
6018,2020,3.0,Valle Isarco,Private Lodging,207,1403
6019,2020,3.0,Valle Isarco,Residence,379,3272
6020,2020,3.0,Valle Isarco,Agricaltural Lodging,697,3889
6021,2020,3.0,Val Pusteria,1-2 Star Hotel,4268,26248
6022,2020,3.0,Val Pusteria,3 Star Hotel,14209,76861
6023,2020,3.0,Val Pusteria,4-5 Star Hotel,11672,60151
6024,2020,3.0,Val Pusteria,Other,593,2297
6025,2020,3.0,Val Pusteria,Campings,972,4813
6026,2020,3.0,Val Pusteria,Private Lodging,3327,25336
6027,2020,3.0,Val Pusteria,Private Lodging,106,499
6028,2020,3.0,Val Pusteria,Residence,4254,29735
6029,2020,3.0,Val Pusteria,Agricaltural Lodging,2933,17855
6030,2020,3.0,Salto-Sciliar,1-2 Star Hotel,956,6159
6031,2020,3.0,Salto-Sciliar,3 Star Hotel,7207,45423
6032,2020,3.0,Salto-Sciliar,4-5 Star Hotel,8177,46743
6033,2020,3.0,Salto-Sciliar,Other,92,343
6034,2020,3.0,Salto-Sciliar,Campings,62,425
6035,2020,3.0,Salto-Sciliar,Private Lodging,2190,18978
6036,2020,3.0,Salto-Sciliar,Residence,1723,13596
6037,2020,3.0,Salto-Sciliar,Agricaltural Lodging,970,6846
6038,2020,3.0,Val Venosta,1-2 Star Hotel,672,3506
6039,2020,3.0,Val Venosta,3 Star Hotel,3067,17264
6040,2020,3.0,Val Venosta,4-5 Star Hotel,1845,9677
6041,2020,3.0,Val Venosta,Other,319,602
6042,2020,3.0,Val Venosta,Campings,63,145
6043,2020,3.0,Val Venosta,Private Lodging,335,3219
6044,2020,3.0,Val Venosta,Private Lodging,7,36
6045,2020,3.0,Val Venosta,Residence,1048,7932
6046,2020,3.0,Val Venosta,Agricaltural Lodging,279,2197
6047,2020,3.0,Alta Valle Isarco,1-2 Star Hotel,903,3232
6048,2020,3.0,Alta Valle Isarco,3 Star Hotel,1911,7717
6049,2020,3.0,Alta Valle Isarco,4-5 Star Hotel,3118,12975
6050,2020,3.0,Alta Valle Isarco,Other,0,0
6051,2020,3.0,Alta Valle Isarco,Campings,0,0
6052,2020,3.0,Alta Valle Isarco,Private Lodging,156,1417
6053,2020,3.0,Alta Valle Isarco,Residence,199,2534
6054,2020,3.0,Alta Valle Isarco,Agricaltural Lodging,272,1662
6055,2020,3.0,Oltradige-Bassa Ates.,1-2 Star Hotel,325,2326
6056,2020,3.0,Oltradige-Bassa Ates.,3 Star Hotel,1028,4028
6057,2020,3.0,Oltradige-Bassa Ates.,4-5 Star Hotel,131,438
6058,2020,3.0,Oltradige-Bassa Ates.,Other,14,86
6059,2020,3.0,Oltradige-Bassa Ates.,Campings,2,22
6060,2020,3.0,Oltradige-Bassa Ates.,Private Lodging,83,2102
6061,2020,3.0,Oltradige-Bassa Ates.,Residence,352,3758
6062,2020,3.0,Oltradige-Bassa Ates.,Agricaltural Lodging,73,744
6063,2020,4.0,Bolzano,1-2 Star Hotel,58,3305
6064,2020,4.0,Bolzano,3 Star Hotel,163,739
6065,2020,4.0,Bolzano,4-5 Star Hotel,9,233
6066,2020,4.0,Bolzano,Campings,7,29
6067,2020,4.0,Bolzano,Private Lodging,50,710
6068,2020,4.0,Bolzano,Residence,6,420
6069,2020,4.0,Bolzano,Agricaltural Lodging,7,93
6070,2020,4.0,Burgraviato,1-2 Star Hotel,26,536
6071,2020,4.0,Burgraviato,3 Star Hotel,178,576
6072,2020,4.0,Burgraviato,Other,1,127
6073,2020,4.0,Burgraviato,Private Lodging,43,727
6074,2020,4.0,Burgraviato,Residence,30,1313
6075,2020,4.0,Burgraviato,Agricaltural Lodging,20,462
6076,2020,4.0,Valle Isarco,1-2 Star Hotel,99,594
6077,2020,4.0,Valle Isarco,3 Star Hotel,130,574
6078,2020,4.0,Valle Isarco,4-5 Star Hotel,26,107
6079,2020,4.0,Valle Isarco,Private Lodging,24,284
6080,2020,4.0,Valle Isarco,Residence,5,364
6081,2020,4.0,Valle Isarco,Agricaltural Lodging,47,453
6082,2020,4.0,Val Pusteria,1-2 Star Hotel,66,632
6083,2020,4.0,Val Pusteria,3 Star Hotel,39,266
6084,2020,4.0,Val Pusteria,Other,0,0
6085,2020,4.0,Val Pusteria,Private Lodging,21,1236
6086,2020,4.0,Val Pusteria,Private Lodging,0,0
6087,2020,4.0,Val Pusteria,Residence,43,379
6088,2020,4.0,Val Pusteria,Agricaltural Lodging,34,428
6089,2020,4.0,Salto-Sciliar,1-2 Star Hotel,30,183
6090,2020,4.0,Salto-Sciliar,3 Star Hotel,22,90
6091,2020,4.0,Salto-Sciliar,4-5 Star Hotel,8,24
6092,2020,4.0,Salto-Sciliar,Private Lodging,5,221
6093,2020,4.0,Salto-Sciliar,Residence,10,688
6094,2020,4.0,Salto-Sciliar,Agricaltural Lodging,8,359
6095,2020,4.0,Val Venosta,1-2 Star Hotel,38,355
6096,2020,4.0,Val Venosta,3 Star Hotel,84,247
6097,2020,4.0,Val Venosta,Private Lodging,2,202
6098,2020,4.0,Val Venosta,Residence,0,30
6099,2020,4.0,Val Venosta,Agricaltural Lodging,7,165
6100,2020,4.0,Alta Valle Isarco,1-2 Star Hotel,137,340
6101,2020,4.0,Alta Valle Isarco,3 Star Hotel,145,271
6102,2020,4.0,Alta Valle Isarco,Private Lodging,24,704
6103,2020,4.0,Alta Valle Isarco,Residence,13,1052
6104,2020,4.0,Alta Valle Isarco,Agricaltural Lodging,11,392
6105,2020,4.0,Oltradige-Bassa Ates.,1-2 Star Hotel,55,1163
6106,2020,4.0,Oltradige-Bassa Ates.,3 Star Hotel,53,277
6107,2020,4.0,Oltradige-Bassa Ates.,Private Lodging,41,1442
6108,2020,4.0,Oltradige-Bassa Ates.,Residence,59,2287
6109,2020,4.0,Oltradige-Bassa Ates.,Agricaltural Lodging,10,229
6110,2020,5.0,Bolzano,1-2 Star Hotel,132,3304
6111,2020,5.0,Bolzano,3 Star Hotel,520,2198
6112,2020,5.0,Bolzano,4-5 Star Hotel,576,1300
6113,2020,5.0,Bolzano,Campings,2,6
6114,2020,5.0,Bolzano,Private Lodging,117,918
6115,2020,5.0,Bolzano,Residence,4,471
6116,2020,5.0,Bolzano,Agricaltural Lodging,11,97
6117,2020,5.0,Burgraviato,1-2 Star Hotel,276,1535
6118,2020,5.0,Burgraviato,3 Star Hotel,850,2528
6119,2020,5.0,Burgraviato,4-5 Star Hotel,72,198
6120,2020,5.0,Burgraviato,Other,13,168
6121,2020,5.0,Burgraviato,Campings,166,272
6122,2020,5.0,Burgraviato,Private Lodging,135,1064
6123,2020,5.0,Burgraviato,Residence,90,1608
6124,2020,5.0,Burgraviato,Agricaltural Lodging,143,1133
6125,2020,5.0,Valle Isarco,1-2 Star Hotel,325,1342
6126,2020,5.0,Valle Isarco,3 Star Hotel,737,2843
6127,2020,5.0,Valle Isarco,4-5 Star Hotel,157,369
6128,2020,5.0,Valle Isarco,Other,32,64
6129,2020,5.0,Valle Isarco,Campings,8,12
6130,2020,5.0,Valle Isarco,Private Lodging,29,253
6131,2020,5.0,Valle Isarco,Residence,42,618
6132,2020,5.0,Valle Isarco,Agricaltural Lodging,180,920
6133,2020,5.0,Val Pusteria,1-2 Star Hotel,347,1570
6134,2020,5.0,Val Pusteria,3 Star Hotel,502,1367
6135,2020,5.0,Val Pusteria,4-5 Star Hotel,107,157
6136,2020,5.0,Val Pusteria,Other,75,173
6137,2020,5.0,Val Pusteria,Campings,578,968
6138,2020,5.0,Val Pusteria,Private Lodging,160,1722
6139,2020,5.0,Val Pusteria,Private Lodging,4,32
6140,2020,5.0,Val Pusteria,Residence,132,763
6141,2020,5.0,Val Pusteria,Agricaltural Lodging,403,1474
6142,2020,5.0,Salto-Sciliar,1-2 Star Hotel,108,298
6143,2020,5.0,Salto-Sciliar,3 Star Hotel,172,428
6144,2020,5.0,Salto-Sciliar,4-5 Star Hotel,324,565
6145,2020,5.0,Salto-Sciliar,Other,19,36
6146,2020,5.0,Salto-Sciliar,Private Lodging,32,301
6147,2020,5.0,Salto-Sciliar,Residence,46,985
6148,2020,5.0,Salto-Sciliar,Agricaltural Lodging,73,355
6149,2020,5.0,Val Venosta,1-2 Star Hotel,139,703
6150,2020,5.0,Val Venosta,3 Star Hotel,416,1178
6151,2020,5.0,Val Venosta,4-5 Star Hotel,5,8
6152,2020,5.0,Val Venosta,Other,8,10
6153,2020,5.0,Val Venosta,Campings,238,445
6154,2020,5.0,Val Venosta,Private Lodging,44,266
6155,2020,5.0,Val Venosta,Residence,40,230
6156,2020,5.0,Val Venosta,Agricaltural Lodging,95,334
6157,2020,5.0,Alta Valle Isarco,1-2 Star Hotel,381,1175
6158,2020,5.0,Alta Valle Isarco,3 Star Hotel,455,1760
6159,2020,5.0,Alta Valle Isarco,4-5 Star Hotel,74,123
6160,2020,5.0,Alta Valle Isarco,Campings,12,14
6161,2020,5.0,Alta Valle Isarco,Private Lodging,42,658
6162,2020,5.0,Alta Valle Isarco,Residence,34,1309
6163,2020,5.0,Alta Valle Isarco,Agricaltural Lodging,74,686
6164,2020,5.0,Oltradige-Bassa Ates.,1-2 Star Hotel,379,2048
6165,2020,5.0,Oltradige-Bassa Ates.,3 Star Hotel,513,1210
6166,2020,5.0,Oltradige-Bassa Ates.,4-5 Star Hotel,149,298
6167,2020,5.0,Oltradige-Bassa Ates.,Campings,162,294
6168,2020,5.0,Oltradige-Bassa Ates.,Private Lodging,80,2159
6169,2020,5.0,Oltradige-Bassa Ates.,Residence,257,3191
6170,2020,5.0,Oltradige-Bassa Ates.,Agricaltural Lodging,94,458
6171,2020,6.0,Bolzano,1-2 Star Hotel,513,3429
6172,2020,6.0,Bolzano,3 Star Hotel,1792,3877
6173,2020,6.0,Bolzano,4-5 Star Hotel,4132,6835
6174,2020,6.0,Bolzano,Campings,578,1770
6175,2020,6.0,Bolzano,Private Lodging,1072,3347
6176,2020,6.0,Bolzano,Residence,9,465
6177,2020,6.0,Bolzano,Agricaltural Lodging,106,381
6178,2020,6.0,Burgraviato,1-2 Star Hotel,2810,11462
6179,2020,6.0,Burgraviato,3 Star Hotel,14235,53854
6180,2020,6.0,Burgraviato,4-5 Star Hotel,17940,69867
6181,2020,6.0,Burgraviato,Other,421,955
6182,2020,6.0,Burgraviato,Campings,3652,15059
6183,2020,6.0,Burgraviato,Private Lodging,2701,12236
6184,2020,6.0,Burgraviato,Private Lodging,23,138
6185,2020,6.0,Burgraviato,Residence,3996,19802
6186,2020,6.0,Burgraviato,Agricaltural Lodging,3898,21542
6187,2020,6.0,Valle Isarco,1-2 Star Hotel,1835,6903
6188,2020,6.0,Valle Isarco,3 Star Hotel,6801,21667
6189,2020,6.0,Valle Isarco,4-5 Star Hotel,4880,14969
6190,2020,6.0,Valle Isarco,Other,693,1229
6191,2020,6.0,Valle Isarco,Campings,596,1094
6192,2020,6.0,Valle Isarco,Private Lodging,782,3012
6193,2020,6.0,Valle Isarco,Residence,979,4156
6194,2020,6.0,Valle Isarco,Agricaltural Lodging,3049,14039
6195,2020,6.0,Val Pusteria,1-2 Star Hotel,5432,16466
6196,2020,6.0,Val Pusteria,3 Star Hotel,16135,47577
6197,2020,6.0,Val Pusteria,4-5 Star Hotel,11691,40117
6198,2020,6.0,Val Pusteria,Other,1458,2597
6199,2020,6.0,Val Pusteria,Campings,5852,17922
6200,2020,6.0,Val Pusteria,Private Lodging,4511,20939
6201,2020,6.0,Val Pusteria,Private Lodging,311,878
6202,2020,6.0,Val Pusteria,Residence,5654,24001
6203,2020,6.0,Val Pusteria,Agricaltural Lodging,9100,44307
6204,2020,6.0,Salto-Sciliar,1-2 Star Hotel,1691,5684
6205,2020,6.0,Salto-Sciliar,3 Star Hotel,8806,28925
6206,2020,6.0,Salto-Sciliar,4-5 Star Hotel,10178,37361
6207,2020,6.0,Salto-Sciliar,Other,1142,1901
6208,2020,6.0,Salto-Sciliar,Campings,590,1658
6209,2020,6.0,Salto-Sciliar,Private Lodging,2798,13380
6210,2020,6.0,Salto-Sciliar,Private Lodging,9,80
6211,2020,6.0,Salto-Sciliar,Residence,1605,8193
6212,2020,6.0,Salto-Sciliar,Agricaltural Lodging,3193,15951
6213,2020,6.0,Val Venosta,1-2 Star Hotel,1570,4278
6214,2020,6.0,Val Venosta,3 Star Hotel,7391,23716
6215,2020,6.0,Val Venosta,4-5 Star Hotel,2478,8189
6216,2020,6.0,Val Venosta,Other,758,950
6217,2020,6.0,Val Venosta,Campings,2656,9033
6218,2020,6.0,Val Venosta,Private Lodging,730,2999
6219,2020,6.0,Val Venosta,Residence,1412,5448
6220,2020,6.0,Val Venosta,Agricaltural Lodging,1518,7127
6221,2020,6.0,Alta Valle Isarco,1-2 Star Hotel,1212,2604
6222,2020,6.0,Alta Valle Isarco,3 Star Hotel,4633,9244
6223,2020,6.0,Alta Valle Isarco,4-5 Star Hotel,3228,10776
6224,2020,6.0,Alta Valle Isarco,Other,62,68
6225,2020,6.0,Alta Valle Isarco,Campings,349,906
6226,2020,6.0,Alta Valle Isarco,Private Lodging,114,1024
6227,2020,6.0,Alta Valle Isarco,Residence,116,1565
6228,2020,6.0,Alta Valle Isarco,Agricaltural Lodging,635,2781
6229,2020,6.0,Oltradige-Bassa Ates.,1-2 Star Hotel,1329,5264
6230,2020,6.0,Oltradige-Bassa Ates.,3 Star Hotel,6821,20923
6231,2020,6.0,Oltradige-Bassa Ates.,4-5 Star Hotel,3735,13382
6232,2020,6.0,Oltradige-Bassa Ates.,Other,62,301
6233,2020,6.0,Oltradige-Bassa Ates.,Campings,2585,9000
6234,2020,6.0,Oltradige-Bassa Ates.,Private Lodging,914,5838
6235,2020,6.0,Oltradige-Bassa Ates.,Residence,678,5096
6236,2020,6.0,Oltradige-Bassa Ates.,Agricaltural Lodging,2928,15295
6237,2020,7.0,Bolzano,1-2 Star Hotel,1332,5021
6238,2020,7.0,Bolzano,3 Star Hotel,4399,8083
6239,2020,7.0,Bolzano,4-5 Star Hotel,8287,14248
6240,2020,7.0,Bolzano,Other,565,968
6241,2020,7.0,Bolzano,Campings,1382,4610
6242,2020,7.0,Bolzano,Private Lodging,2913,7147
6243,2020,7.0,Bolzano,Residence,39,594
6244,2020,7.0,Bolzano,Agricaltural Lodging,454,1629
6245,2020,7.0,Burgraviato,1-2 Star Hotel,8751,34413
6246,2020,7.0,Burgraviato,3 Star Hotel,46451,205617
6247,2020,7.0,Burgraviato,4-5 Star Hotel,48120,247755
6248,2020,7.0,Burgraviato,Other,3808,8610
6249,2020,7.0,Burgraviato,Campings,10742,49931
6250,2020,7.0,Burgraviato,Private Lodging,8386,46735
6251,2020,7.0,Burgraviato,Private Lodging,57,454
6252,2020,7.0,Burgraviato,Residence,13258,88815
6253,2020,7.0,Burgraviato,Agricaltural Lodging,10361,79035
6254,2020,7.0,Valle Isarco,1-2 Star Hotel,5914,27488
6255,2020,7.0,Valle Isarco,3 Star Hotel,23554,97386
6256,2020,7.0,Valle Isarco,4-5 Star Hotel,16671,70983
6257,2020,7.0,Valle Isarco,Other,3989,7445
6258,2020,7.0,Valle Isarco,Campings,2559,4746
6259,2020,7.0,Valle Isarco,Private Lodging,3383,19522
6260,2020,7.0,Valle Isarco,Residence,3116,19543
6261,2020,7.0,Valle Isarco,Agricaltural Lodging,8189,59358
6262,2020,7.0,Val Pusteria,1-2 Star Hotel,24804,110490
6263,2020,7.0,Val Pusteria,3 Star Hotel,77525,332372
6264,2020,7.0,Val Pusteria,4-5 Star Hotel,50785,238893
6265,2020,7.0,Val Pusteria,Other,11383,21194
6266,2020,7.0,Val Pusteria,Campings,22828,91740
6267,2020,7.0,Val Pusteria,Private Lodging,21269,150430
6268,2020,7.0,Val Pusteria,Private Lodging,1091,4792
6269,2020,7.0,Val Pusteria,Residence,23060,162772
6270,2020,7.0,Val Pusteria,Agricaltural Lodging,21188,165043
6271,2020,7.0,Salto-Sciliar,1-2 Star Hotel,7037,29827
6272,2020,7.0,Salto-Sciliar,3 Star Hotel,39029,182526
6273,2020,7.0,Salto-Sciliar,4-5 Star Hotel,35667,174569
6274,2020,7.0,Salto-Sciliar,Other,4755,8448
6275,2020,7.0,Salto-Sciliar,Campings,3216,14471
6276,2020,7.0,Salto-Sciliar,Private Lodging,13193,98138
6277,2020,7.0,Salto-Sciliar,Private Lodging,20,172
6278,2020,7.0,Salto-Sciliar,Residence,9034,63801
6279,2020,7.0,Salto-Sciliar,Agricaltural Lodging,9056,71448
6280,2020,7.0,Val Venosta,1-2 Star Hotel,6166,17532
6281,2020,7.0,Val Venosta,3 Star Hotel,26099,93457
6282,2020,7.0,Val Venosta,4-5 Star Hotel,11018,48798
6283,2020,7.0,Val Venosta,Other,5166,6699
6284,2020,7.0,Val Venosta,Campings,8893,36169
6285,2020,7.0,Val Venosta,Private Lodging,2585,15412
6286,2020,7.0,Val Venosta,Private Lodging,4,30
6287,2020,7.0,Val Venosta,Residence,5940,33887
6288,2020,7.0,Val Venosta,Agricaltural Lodging,3938,28356
6289,2020,7.0,Alta Valle Isarco,1-2 Star Hotel,4488,9976
6290,2020,7.0,Alta Valle Isarco,3 Star Hotel,15660,37609
6291,2020,7.0,Alta Valle Isarco,4-5 Star Hotel,11842,54025
